0.029839,0.030866,0.030661,0.029404,0.028855,0.029081,0.027325,0.024535,0.023304,0.022321,0.020631,0.018499,0.017081,0.015119,0.012010,0.008810,0.006642,0.004456,0.002565,0.001829,0.000770,
0.031552,0.030611,0.030141,0.028742,0.028905,0.027779,0.026054,0.024771,0.023704,0.022127,0.021167,0.019021,0.017079,0.014791,0.012128,0.009026,0.006798,0.004354,0.002623,0.001703,0.000872,
0.030910,0.030609,0.030234,0.028602,0.028678,0.027316,0.026185,0.024928,0.023957,0.022206,0.021189,0.019086,0.016919,0.015047,0.012462,0.009292,0.006707,0.004427,0.002663,0.001702,0.000868,
0.029836,0.030325,0.029875,0.028962,0.028486,0.027101,0.026265,0.025324,0.024343,0.022555,0.021418,0.019490,0.017313,0.015616,0.012950,0.009802,0.006985,0.004612,0.002849,0.001747,0.000941,
0.029739,0.029930,0.029695,0.028996,0.028571,0.027532,0.027064,0.026012,0.024727,0.023196,0.022066,0.020305,0.018302,0.016370,0.013483,0.010346,0.007431,0.005004,0.003130,0.001901,0.001032,
0.029437,0.030016,0.029690,0.029233,0.028786,0.028157,0.027712,0.026674,0.025579,0.024338,0.022897,0.021218,0.019317,0.017133,0.014304,0.011192,0.008138,0.005526,0.003410,0.002071,0.001109,
0.029085,0.030782,0.030278,0.029733,0.029315,0.029022,0.028655,0.027383,0.026648,0.025793,0.024125,0.022525,0.020670,0.018500,0.015498,0.012365,0.009185,0.006201,0.003950,0.002375,0.001228,
0.030425,0.031753,0.031167,0.030629,0.030370,0.030207,0.029810,0.028337,0.027895,0.027364,0.025786,0.024157,0.022395,0.020364,0.017145,0.013840,0.010332,0.007093,0.004552,0.002768,0.001423,
0.032124,0.032813,0.032284,0.031756,0.031467,0.031108,0.030743,0.029732,0.029601,0.029265,0.027838,0.026387,0.024731,0.022722,0.019434,0.015687,0.011873,0.008178,0.005333,0.003245,0.001693,
0.033109,0.033793,0.033142,0.032909,0.032891,0.032575,0.032036,0.031858,0.031825,0.031740,0.030578,0.029349,0.027857,0.025736,0.022559,0.018156,0.013951,0.009816,0.006473,0.003959,0.001966,
0.033713,0.035117,0.034689,0.034242,0.034463,0.034255,0.034319,0.034294,0.034450,0.034558,0.033836,0.032761,0.031445,0.029348,0.025948,0.021187,0.016633,0.011818,0.007982,0.004792,0.002282,
0.034936,0.036178,0.036348,0.035919,0.036306,0.036426,0.036995,0.037435,0.037913,0.038277,0.037820,0.037099,0.035889,0.034002,0.030385,0.025498,0.020266,0.014539,0.009821,0.005948,0.002604,
0.036327,0.037117,0.037427,0.037330,0.037996,0.038688,0.039478,0.040270,0.041476,0.042361,0.042265,0.042168,0.041237,0.039600,0.036209,0.031249,0.025359,0.018464,0.012683,0.007318,0.002970,
0.037026,0.038076,0.038022,0.039052,0.039968,0.041729,0.042083,0.043679,0.045396,0.046981,0.047914,0.048404,0.048222,0.047135,0.043809,0.039150,0.031938,0.024001,0.016259,0.009214,0.003112,
0.036116,0.039359,0.039513,0.040814,0.042562,0.044691,0.045692,0.048410,0.050087,0.051956,0.054208,0.055747,0.056748,0.056154,0.053538,0.048861,0.041450,0.030947,0.021801,0.010639,0.002836,
0.039422,0.040337,0.039973,0.041164,0.043662,0.046121,0.048333,0.051794,0.054669,0.057075,0.060368,0.063363,0.065548,0.066288,0.064714,0.061059,0.051864,0.041066,0.027510,0.010102,0.002343,
0.040571,0.040432,0.040986,0.042388,0.045723,0.047364,0.051873,0.055646,0.060268,0.064300,0.068620,0.073651,0.077187,0.079222,0.079413,0.074557,0.066068,0.052279,0.028349,0.005219,0.002228,
0.041669,0.039667,0.041712,0.044134,0.046996,0.049828,0.054378,0.059679,0.064498,0.071296,0.076751,0.081628,0.086735,0.090934,0.090913,0.087450,0.075718,0.055511,0.012598,0.003618,0.002170,
nan,nan,nan,nan,nan,nan,nan,0.064503,0.067574,0.075486,0.083868,0.087755,0.092505,0.097773,0.098465,0.091512,0.076157,0.031084,0.005994,0.003212,0.001750,
nan,0.031746,0.029129,0.028143,0.028891,0.028532,0.026834,0.024615,0.023369,0.021686,0.020683,0.018628,0.015795,0.015063,0.012297,0.009030,0.006180,0.003929,0.002515,0.001990,0.001191,
0.029494,0.030822,0.030388,0.028892,0.028754,0.027595,0.026111,0.025297,0.023884,0.021911,0.020856,0.018707,0.016534,0.014457,0.012039,0.009230,0.006602,0.004343,0.002706,0.001570,0.000886,
0.030160,0.030578,0.030006,0.028886,0.028006,0.027320,0.026087,0.024999,0.023927,0.022430,0.020797,0.018854,0.016881,0.014761,0.012224,0.009640,0.006872,0.004604,0.002811,0.001614,0.000888,
0.030991,0.030367,0.029740,0.028997,0.027973,0.027331,0.026514,0.025387,0.024038,0.022802,0.021182,0.019353,0.017540,0.015286,0.012771,0.009973,0.007125,0.004813,0.002901,0.001712,0.000973,
0.030662,0.030220,0.030231,0.029189,0.028339,0.027588,0.027071,0.025954,0.024581,0.023697,0.022051,0.020310,0.018494,0.016060,0.013514,0.010539,0.007522,0.005093,0.003144,0.001889,0.001051,
0.030573,0.030372,0.030206,0.029338,0.028920,0.028109,0.027667,0.026692,0.025549,0.024554,0.022762,0.021250,0.019497,0.017062,0.014528,0.011326,0.008141,0.005528,0.003453,0.002105,0.001149,
0.030500,0.030853,0.030584,0.029991,0.029709,0.028960,0.028588,0.027601,0.026787,0.025642,0.024126,0.022647,0.020720,0.018394,0.015689,0.012384,0.009065,0.006211,0.003884,0.002386,0.001301,
0.030474,0.031264,0.031273,0.030993,0.030495,0.029953,0.029695,0.028807,0.028208,0.027148,0.025921,0.024379,0.022506,0.020202,0.017235,0.013742,0.010346,0.007118,0.004529,0.002772,0.001482,
0.031083,0.031975,0.032176,0.031974,0.031434,0.031248,0.030904,0.030295,0.029783,0.029042,0.028039,0.026599,0.024778,0.022499,0.019399,0.015503,0.011792,0.008198,0.005290,0.003230,0.001697,
0.032440,0.033125,0.033173,0.032964,0.032802,0.032826,0.032408,0.032218,0.031794,0.031555,0.030747,0.029353,0.027810,0.025400,0.022214,0.018014,0.013857,0.009752,0.006292,0.003919,0.001945,
0.034786,0.034720,0.034721,0.034204,0.034562,0.034815,0.034552,0.034528,0.034482,0.034473,0.034126,0.032885,0.031344,0.029095,0.025807,0.021256,0.016666,0.011853,0.007798,0.004775,0.002299,
0.036963,0.036244,0.036115,0.035868,0.036277,0.037008,0.036913,0.037270,0.037699,0.037909,0.037997,0.037106,0.035871,0.033756,0.030374,0.025521,0.020350,0.014656,0.009750,0.005935,0.002635,
0.038122,0.037312,0.037404,0.037572,0.038280,0.039226,0.039633,0.040224,0.041123,0.041890,0.042542,0.042354,0.041511,0.039533,0.036172,0.031024,0.025326,0.018359,0.012495,0.007234,0.002931,
0.038305,0.038214,0.038545,0.039267,0.040412,0.041634,0.042493,0.043730,0.045149,0.046563,0.047918,0.048435,0.048259,0.046757,0.043675,0.038611,0.031723,0.023763,0.015928,0.009032,0.003011,
0.037542,0.039391,0.039792,0.040865,0.042387,0.044406,0.045470,0.047537,0.049382,0.051820,0.053745,0.055338,0.056106,0.055299,0.053013,0.048137,0.040834,0.030262,0.021126,0.010253,0.002711,
0.038896,0.039186,0.040773,0.041854,0.043880,0.046499,0.048357,0.051264,0.053746,0.057608,0.060582,0.063488,0.065796,0.065838,0.064085,0.060183,0.050932,0.039645,0.026367,0.009132,0.002362,
0.039055,0.039448,0.041882,0.043531,0.046584,0.047989,0.051578,0.055423,0.059255,0.063314,0.068417,0.072867,0.076441,0.077875,0.077666,0.072743,0.063361,0.048898,0.025476,0.006116,0.002196,
