0.095367,0.081634,0.089148,0.082479,0.081907,0.077280,0.069804,0.073512,0.060630,0.059595,0.053760,0.047394,0.040197,0.030711,0.025290,0.017856,0.012109,0.010056,0.005862,0.002902,0.002623,
0.085218,0.081910,0.089246,0.081932,0.081884,0.075683,0.068628,0.070659,0.062172,0.057515,0.050908,0.044242,0.038380,0.029398,0.026004,0.016301,0.012359,0.008243,0.006663,0.004393,0.002668,
0.085428,0.079299,0.085567,0.081318,0.079289,0.075854,0.070876,0.067804,0.061175,0.056746,0.050692,0.043496,0.037275,0.028484,0.025091,0.015933,0.012236,0.008654,0.007099,0.004613,0.002733,
0.085990,0.079654,0.081948,0.081671,0.078869,0.075203,0.071967,0.065990,0.061520,0.055493,0.049737,0.043217,0.036973,0.028553,0.024962,0.016318,0.012806,0.009165,0.007480,0.004942,0.003325,
0.082682,0.079967,0.080888,0.079950,0.076970,0.074113,0.071961,0.065099,0.059495,0.054690,0.048373,0.042955,0.037075,0.029287,0.025191,0.017171,0.014220,0.010089,0.008358,0.005504,0.003692,
0.083291,0.080280,0.079493,0.078987,0.075933,0.073044,0.070481,0.064814,0.059004,0.054034,0.047460,0.042351,0.038107,0.029784,0.025867,0.018218,0.015528,0.011447,0.009475,0.006192,0.004890,
0.079088,0.079164,0.077900,0.076500,0.074088,0.072041,0.067384,0.063908,0.057321,0.053365,0.047578,0.042420,0.038647,0.031077,0.026509,0.019936,0.017370,0.013154,0.011273,0.007364,0.005483,
0.076945,0.078411,0.076912,0.074677,0.072844,0.069740,0.065820,0.062191,0.057115,0.052743,0.048183,0.042370,0.038704,0.032261,0.028244,0.022345,0.020050,0.015840,0.013696,0.009647,0.006648,
0.074990,0.078033,0.078616,0.075679,0.072756,0.069683,0.064505,0.062383,0.056921,0.053569,0.050075,0.044195,0.040205,0.034766,0.031342,0.025343,0.023885,0.019624,0.016759,0.011956,0.008416,
0.075621,0.073245,0.076672,0.072716,0.069943,0.065694,0.062102,0.061207,0.056931,0.054641,0.050385,0.045080,0.041902,0.037262,0.034290,0.030242,0.028675,0.025225,0.021735,0.015091,0.010111,
0.078732,0.071216,0.071507,0.070394,0.065829,0.063950,0.061652,0.061653,0.057319,0.054944,0.051208,0.047472,0.044550,0.041525,0.039428,0.037012,0.036858,0.033062,0.028844,0.020101,0.012610,
0.079008,0.068178,0.067703,0.065975,0.063075,0.062069,0.060191,0.061553,0.057333,0.055137,0.051983,0.049533,0.048904,0.047237,0.047063,0.046517,0.048039,0.045386,0.038794,0.028017,0.017312,
0.066719,0.064665,0.061218,0.061698,0.059203,0.060612,0.060101,0.059237,0.057550,0.055945,0.054046,0.053190,0.054013,0.055774,0.058685,0.059797,0.064323,0.062564,0.055631,0.037267,0.022108,
0.060586,0.059546,0.059225,0.057931,0.058156,0.059669,0.059792,0.058903,0.058342,0.057982,0.058862,0.060104,0.063080,0.066992,0.074893,0.081504,0.087160,0.089935,0.079483,0.052507,0.023591,
0.060620,0.053579,0.058140,0.054668,0.057626,0.057066,0.059403,0.059760,0.062131,0.060137,0.066172,0.070384,0.080671,0.085635,0.101909,0.110349,0.131318,0.131155,0.115699,0.069059,0.023890,
0.046340,0.046009,0.048309,0.046336,0.050220,0.050348,0.053771,0.057596,0.062556,0.065130,0.074591,0.083683,0.102331,0.117762,0.139974,0.164884,0.190886,0.198100,0.158885,0.071226,0.011452,
0.044134,0.046429,0.043434,0.043798,0.049148,0.052101,0.054888,0.067027,0.067722,0.078683,0.092147,0.111659,0.132348,0.162483,0.197329,0.248102,0.280738,0.280840,0.176254,0.040872,0.007739,
0.028232,0.035043,0.040413,0.040259,0.042415,0.047858,0.056618,0.074700,0.084848,0.099260,0.115973,0.153751,0.185271,0.232982,0.283684,0.358414,0.366719,0.287777,0.108655,0.011901,0.006110,
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.131636,0.195950,0.230907,0.297111,0.381364,0.436127,0.331568,0.152880,0.019027,0.007294,nan,
nan,nan,0.097364,0.087323,0.086179,0.068137,0.068886,0.068500,0.061433,0.055333,0.053232,0.043309,0.042143,0.032202,0.028108,0.020399,0.011851,0.007281,0.008014,0.005109,0.003754,
nan,0.091313,0.082043,0.083045,0.078610,0.076559,0.074333,0.068164,0.063525,0.057911,0.049939,0.043671,0.036483,0.028553,0.023748,0.015989,0.011872,0.008303,0.006061,0.003818,0.002391,
0.077729,0.087839,0.082244,0.083504,0.079086,0.075652,0.072459,0.067953,0.062927,0.055826,0.049504,0.043898,0.037225,0.029145,0.023951,0.016382,0.012216,0.008375,0.006183,0.004019,0.003110,
0.081294,0.086723,0.082066,0.081054,0.077639,0.074827,0.070538,0.068163,0.062019,0.055625,0.049889,0.043791,0.037114,0.029521,0.024120,0.017312,0.013133,0.008840,0.006737,0.004658,0.003459,
0.079594,0.084207,0.080878,0.079490,0.076618,0.074242,0.069222,0.067476,0.060080,0.054632,0.049489,0.043083,0.036895,0.030736,0.024765,0.018244,0.013830,0.009988,0.007736,0.005627,0.003749,
0.077779,0.083070,0.080081,0.077589,0.075820,0.072448,0.067913,0.065013,0.058897,0.053293,0.047778,0.042842,0.036979,0.031489,0.025655,0.019346,0.015208,0.011258,0.009023,0.006821,0.004208,
0.078675,0.081464,0.077244,0.075776,0.074732,0.071557,0.066474,0.062998,0.057798,0.053007,0.047581,0.043112,0.036839,0.032024,0.026922,0.020493,0.017159,0.013346,0.010765,0.008098,0.005102,
0.077186,0.078231,0.076214,0.073948,0.073563,0.068743,0.065242,0.060801,0.056509,0.052347,0.047797,0.043695,0.038025,0.033504,0.029452,0.022934,0.019910,0.016558,0.013742,0.009935,0.006294,
0.070530,0.078185,0.076636,0.075045,0.072260,0.068882,0.064752,0.060358,0.056608,0.053695,0.049532,0.045052,0.039296,0.035772,0.032371,0.026368,0.023115,0.020652,0.017461,0.012310,0.008087,
0.072564,0.076507,0.074428,0.071792,0.070607,0.065760,0.063617,0.059595,0.056981,0.053923,0.049502,0.046000,0.040891,0.038689,0.035254,0.030373,0.027365,0.026606,0.021920,0.015395,0.010451,
0.072992,0.074367,0.070927,0.069688,0.066486,0.063862,0.061049,0.059405,0.057320,0.053273,0.050222,0.047371,0.043471,0.042359,0.040955,0.036687,0.034482,0.034211,0.029304,0.019863,0.013719,
0.067155,0.070082,0.067028,0.064290,0.063681,0.061374,0.060264,0.058760,0.056729,0.053507,0.051479,0.049727,0.047761,0.047972,0.047271,0.045474,0.044888,0.046196,0.039470,0.027423,0.016613,
0.062078,0.067895,0.062526,0.061320,0.060428,0.060066,0.059630,0.057356,0.056439,0.054543,0.054382,0.053615,0.054009,0.056081,0.058576,0.059275,0.062184,0.063147,0.057052,0.037130,0.021142,
0.059233,0.060648,0.059113,0.057950,0.058763,0.058309,0.057722,0.057257,0.056415,0.057130,0.058773,0.059947,0.064451,0.069714,0.074533,0.079880,0.086698,0.089186,0.079544,0.050639,0.023735,
0.060910,0.054413,0.057974,0.056869,0.057818,0.057084,0.057130,0.058177,0.058398,0.062922,0.066992,0.069784,0.079193,0.089849,0.099159,0.109702,0.127506,0.128164,0.114154,0.062201,0.020072,
0.043999,0.046599,0.049957,0.047156,0.048919,0.049861,0.052205,0.055744,0.059371,0.066635,0.075036,0.084485,0.098883,0.119060,0.137636,0.161147,0.187152,0.193154,0.152117,0.060726,0.018130,
0.043416,0.043870,0.042489,0.043596,0.048333,0.050694,0.054512,0.058953,0.068334,0.080621,0.091759,0.112636,0.135615,0.156499,0.200292,0.239069,0.271227,0.260502,0.149663,0.039723,0.007866,
nan,0.036572,0.037899,0.037744,0.045159,0.051798,0.059728,0.064871,0.080300,0.099585,0.117709,0.145239,0.177177,0.225385,0.273872,0.326885,0.347256,0.255537,0.106757,0.018059,0.006785,
nan,nan,nan,nan,0.045980,0.063969,0.077775,0.087711,0.107755,0.127447,0.147932,0.170865,0.217670,0.245804,0.344660,0.350308,0.351146,0.207653,0.056441,0.010857,0.004460,
nan,0.090991,0.082916,0.085645,0.078703,0.076282,0.075466,0.070997,0.068241,0.058959,0.051600,0.042068,0.036010,0.030331,0.025112,0.017065,0.011636,0.006981,0.009936,0.005571,0.001668,
0.085025,0.083754,0.082719,0.082475,0.081871,0.076204,0.071773,0.068252,0.064390,0.056049,0.053255,0.045958,0.038154,0.029452,0.024441,0.015906,0.012261,0.007953,0.005657,0.004214,0.002737,
0.086271,0.084589,0.084290,0.081421,0.078048,0.076248,0.070962,0.068862,0.060587,0.056497,0.050596,0.044736,0.036577,0.030012,0.023349,0.017192,0.012216,0.007909,0.006027,0.004227,0.003139,
0.090963,0.086062,0.081083,0.080040,0.077250,0.074130,0.070096,0.067212,0.060142,0.053783,0.048927,0.042194,0.036524,0.030669,0.024262,0.017344,0.012723,0.009066,0.006807,0.005108,0.003002,
0.097965,0.085861,0.080799,0.078647,0.076851,0.073016,0.070518,0.064088,0.059894,0.053911,0.048133,0.042389,0.036060,0.030845,0.025475,0.018004,0.013592,0.010028,0.008026,0.005612,0.003576,
