0.076811,0.091255,0.088635,0.069560,0.083550,0.073528,0.083812,0.072657,0.066569,0.089924,0.068695,0.077390,0.084399,0.060554,0.068537,0.049393,0.045573,0.029892,0.028696,0.016144,0.013718,
0.090358,0.081739,0.080515,0.074537,0.083200,0.073747,0.075661,0.069748,0.073309,0.078609,0.075501,0.067229,0.070047,0.062742,0.066059,0.055640,0.046562,0.038326,0.029545,0.015143,0.008699,
0.099520,0.084211,0.082231,0.079832,0.079876,0.072818,0.074878,0.076329,0.073495,0.074906,0.077544,0.073087,0.070959,0.063571,0.066335,0.062214,0.051194,0.040382,0.030968,0.016939,0.009137,
0.087290,0.082000,0.089136,0.081288,0.076565,0.075133,0.075627,0.074771,0.075237,0.078214,0.079886,0.076175,0.073732,0.069938,0.067100,0.067907,0.056222,0.042479,0.031271,0.019925,0.009749,
0.077951,0.081106,0.087379,0.082541,0.078119,0.076262,0.081040,0.077608,0.077816,0.080990,0.082967,0.078761,0.077846,0.075762,0.076479,0.074470,0.062129,0.048636,0.033598,0.022694,0.011191,
0.077220,0.084175,0.086857,0.083166,0.083558,0.079619,0.087033,0.084904,0.082286,0.085359,0.086089,0.086461,0.084442,0.084158,0.085900,0.082955,0.068864,0.054745,0.039018,0.024220,0.012750,
0.081709,0.089209,0.085573,0.083561,0.088541,0.083417,0.092861,0.088109,0.089255,0.093092,0.090974,0.097210,0.095245,0.096148,0.097191,0.094456,0.080850,0.063009,0.045791,0.027655,0.015808,
0.077085,0.090314,0.086150,0.087961,0.095410,0.091464,0.098535,0.091743,0.099402,0.103391,0.099512,0.108120,0.111526,0.110742,0.112063,0.108521,0.099820,0.074764,0.055541,0.031244,0.019197,
0.086236,0.094078,0.086659,0.091103,0.098014,0.099921,0.107993,0.102054,0.109548,0.115077,0.114462,0.125050,0.128389,0.130205,0.135150,0.125288,0.117311,0.090453,0.065643,0.036139,0.022103,
0.102726,0.096450,0.094365,0.098245,0.101516,0.105552,0.115938,0.113804,0.122430,0.131342,0.133721,0.145537,0.152171,0.155203,0.162446,0.151474,0.139753,0.109852,0.078190,0.043339,0.025206,
0.102328,0.095514,0.108965,0.107358,0.108680,0.119149,0.124993,0.129820,0.138493,0.146864,0.161360,0.172971,0.182769,0.190624,0.198421,0.187388,0.176478,0.139760,0.094988,0.051787,0.028578,
