0.009890109890109876, 0.10181818181818184
0.00952380952380951, 0.10363636363636367
0.00879120879120878, 0.11636363636363636
0.009890109890109876, 0.12772727272727274
0.012820512820512803, 0.12227272727272728
0.01721611721611721, 0.12227272727272728
0.012087912087912073, 0.1390909090909091
0.020879120879120874, 0.10136363636363638
0.02014652014652013, 0.1
0.026007326007325998, 0.11181818181818182
0.035164835164835165, 0.09409090909090909
0.038827838827838815, 0.0827272727272727
0.05824175824175823, 0.08954545454545457
0.059340659340659324, 0.07954545454545453
0.06373626373626373, 0.0759090909090909
0.07435897435897436, 0.1
0.09377289377289377, 0.0918181818181818
0.09047619047619046, 0.11772727272727271
0.10952380952380952, 0.14727272727272728
0.12271062271062269, 0.14272727272727273
0.12344322344322345, 0.16772727272727272
0.1315018315018315, 0.15454545454545454
0.14102564102564105, 0.1790909090909091
0.1457875457875458, 0.17045454545454547
0.15824175824175823, 0.19636363636363635
0.16080586080586082, 0.19954545454545458
0.1695970695970696, 0.18045454545454548
0.17912087912087915, 0.21863636363636366
0.1860805860805861, 0.2090909090909091
0.19413919413919414, 0.21772727272727274
0.2, 0.22000000000000003
0.20219780219780223, 0.22590909090909092
0.19743589743589743, 0.23818181818181822
0.2124542124542125, 0.2322727272727273
0.21391941391941396, 0.2390909090909091
0.2124542124542125, 0.2540909090909091
0.23956043956043957, 0.2481818181818182
