CM_1721848119_1,T85,30,30,S,84.486984,166.788544,70.391304,78.012634,0.09167856954208094,61.650406,148.403809,0.584484,0.527976,0.594374,0.650906,0.772226,0.523237,0.654141,1.0,
CM_1721848119_1,T85,30,31,S,83.238838,170.333023,69.120094,79.301155,0.0946289110498569,67.683212,148.421112,0.60902,0.554557,0.622791,0.679822,0.726939,0.499852,0.544368,1.0,
CM_1721848119_1,T85,31,29,S,86.351852,147.819595,72.769005,75.595665,0.1336681986817655,52.578701,148.364395,0.532768,0.479813,0.539022,0.587172,0.644953,0.455031,0.612751,1.0,
CM_1721848119_1,T85,31,30,S,85.414169,155.233551,71.740074,76.641502,0.0702962591939326,55.899078,148.3815,0.556222,0.503668,0.565366,0.620809,0.708199,0.489134,0.0,0.0,
CM_1721848119_1,T85,31,31,S,84.358841,160.96347,70.605705,77.79409,0.2560978888357952,60.20401,148.398788,0.578047,0.527749,0.592007,0.648545,0.733966,0.506672,0.611852,0.0,
CM_1721848119_1,T85,32,29,S,86.719467,129.333435,73.911873,74.430229,0.031219903122699837,48.930492,148.342087,0.514666,0.455959,0.511198,0.555306,0.591077,0.407287,0.440893,0.499782,
CM_1721848119_1,T85,32,30,S,86.005058,140.528473,72.958961,75.401039,0.23123900214883697,51.526497,148.359177,0.535865,0.47845,0.536358,0.583632,0.62231,0.429697,0.466987,0.768896,
CM_1721848119_1,T85,32,31,S,85.15226,149.099915,71.922729,76.45639,0.41654733075337164,54.783791,148.37645,0.561142,0.501169,0.56211,0.611367,0.6512,0.44821,0.483183,0.492093,
CM_1787310233_1,T104,6,11,S,66.604675,317.381226,51.533943,50.799099,1.5603535203428438,18.636261,102.319847,0.248531,0.196558,0.210599,0.18491,0.646619,0.468169,0.670964,1.0,
CM_1787310233_1,T104,6,12,S,67.012962,316.03952,52.201809,50.102242,1.5746265029091684,18.62953,102.290627,0.244923,0.193737,0.20691,0.212646,0.853245,0.397388,0.50019,1.0,
CM_1787310233_1,T104,6,13,S,67.392883,314.706848,52.843021,49.432854,1.5908675785267967,18.623432,102.262192,0.238608,0.190445,0.198609,0.158406,0.21635,0.082916,0.095185,0.671457,
