T35,1567240658_1,Null,43,44,-10.708768,192.464218,19.254587,16.958273,79.35399061511691,16.690411,392.15686274509807,27.718542,0.173959,0.162316,0.153044,0.092188,0.083318,0.022242,0.024797,0.032562,0.024363625000000003,
T35,1567241480_1,Null,42,45,-10.697956,192.080154,18.77437,16.444643,76.17116613581761,17.875391,392.15686274509807,27.589779,0.173554,0.161422,0.150755,0.088907,0.078387,0.022083,0.023869,0.028901,0.0194311875,
T35,1567241480_1,Null,42,46,-10.426369,192.427567,19.124533,16.08255,76.43396869792515,17.901733,392.15686274509807,27.557945,0.171232,0.16012,0.150198,0.091102,0.078387,0.022083,0.023869,0.043351,0.018612999999999998,
T35,1567241662_1,Null,38,33,-10.621751,192.253342,18.89695,16.081959,75.67541742154265,18.266401,392.15686274509807,27.516058,0.175869,0.164973,0.152804,0.089672,0.07992,0.022493,0.025225,0.027887,0.025615999999999996,
T35,1567242636_1,Null,9,7,-10.548273,192.306458,18.731768,15.109434,72.0721235939415,20.759262,392.15686274509807,27.311403,0.177617,0.166195,0.150755,0.094395,0.085782,0.025764,0.025574,0.028901,0.02572675,
T35,1567242818_1,Plains,18,3,-10.815676,192.521149,18.890963,15.17558,73.29710289185417,21.072266,43.92156862745098,27.279226,0.178778,0.165327,0.152423,0.093297,0.090219,0.025764,0.028983,0.043351,0.034078375,
T35,1567243000_1,Null,27,3,-10.401009,192.203156,18.545256,14.705392,69.684138865003,21.534821,392.15686274509807,27.253918,0.177036,0.160554,0.145748,0.086711,0.078387,0.022083,0.023869,0.028901,0.024216187499999996,
T35,1567243182_1,Null,37,5,-10.664313,192.385376,18.666553,14.775124,70.78614128666118,22.150824,392.15686274509807,27.225994,0.173554,0.160988,0.149086,0.088907,0.078387,0.020243,0.023869,0.01445,0.021372937499999998,
T38,1575510641_1,Null,38,42,-10.817407,192.097015,21.194357,25.788067,40.36934978546471,12.904472,392.15686274509807,43.972427,0.173467,0.152431,0.149543,0.084752,0.078249,0.021051,0.021128,0.034438,0.023615375,
T38,1575510641_1,Null,39,42,-10.721151,192.372391,21.461014,25.489487,40.310459918056026,12.870204,392.15686274509807,43.944172,0.17236,0.152638,0.150869,0.086322,0.078954,0.021051,0.021941,0.034438,0.0233704375,
T38,1575510641_1,Null,39,43,-10.452527,192.298737,21.379387,25.377098,39.04617820566322,12.886866,392.15686274509807,43.945766,0.171807,0.150983,0.146892,0.081613,0.071904,0.019297,0.020315,0.020663,0.017793875,
T40,1578267146_1,Null,18,39,-10.623134,192.15657,22.010204,41.201969,58.54285579442736,19.712152,392.15686274509807,55.338627,0.182208,0.155892,0.146102,0.082309,0.074025,0.020739,0.021867,0.027163,0.023686,
T40,1578267146_1,Plains,19,39,-10.351039,192.506424,22.342005,40.757332,58.006885927201566,19.574495,43.92156862745098,55.310295,0.182569,0.155621,0.147148,0.082654,0.074025,0.020739,0.021867,0.03169,0.020877875,
T47,1605804042_1,Null,29,11,-10.373669,192.060257,37.092983,32.406166,50.79298081113083,0.861672,392.15686274509807,62.022476,0.156597,0.130146,0.129287,0.073599,0.068293,0.01702,0.01912,0.028687,0.024072375,
T47,1605804042_1,Null,29,12,-10.362028,192.07074,37.100719,32.926929,50.728420564358515,0.863418,392.15686274509807,62.489994,0.15811,0.130431,0.129655,0.072141,0.063415,0.01702,0.01912,0.028687,0.019249062499999997,
T47,1605804042_1,Null,30,10,-10.38707,192.061615,37.097012,31.86607,50.90126563445125,0.850707,392.15686274509807,61.537735,0.156597,0.130146,0.129655,0.073599,0.068293,0.018235,0.01687,0.019124,0.0168449375,
T47,1605804042_1,Null,30,11,-10.388212,192.072952,37.107185,32.41684,50.892781596437125,0.861991,392.15686274509807,62.015728,0.155462,0.131002,0.131129,0.07287,0.066342,0.019451,0.020245,0.038249,0.023304125000000002,
T47,1605804042_1,Null,30,12,-10.376492,192.083588,37.115059,32.937,50.826419687178664,0.863582,392.15686274509807,62.483097,0.156219,0.131002,0.13076,0.07287,0.065366,0.020667,0.020245,0.038249,0.0253961875,
T47,1605804042_1,Null,30,13,-10.362058,192.094818,37.123173,33.440872,50.752235722103535,0.869051,392.15686274509807,62.940083,0.156219,0.130431,0.129655,0.071412,0.06439,0.015804,0.017995,0.028687,0.0167579375,
T47,1605804042_1,Null,31,9,-10.404284,192.059311,37.097954,31.326361,51.02104235346116,0.841571,392.15686274509807,61.048786,0.154327,0.12929,0.128182,0.072141,0.063415,0.01702,0.01912,0.019124,0.019745375,
T47,1605804042_1,Null,31,10,-10.401381,192.074203,37.111084,31.876814,51.00165224863867,0.851021,392.15686274509807,61.531025,0.154327,0.129861,0.130392,0.073599,0.068293,0.01702,0.01912,0.028687,0.024021999999999998,
T47,1605804042_1,Null,31,11,-10.402764,192.085663,37.121391,32.427586,50.9925165557279,0.862311,392.15686274509807,62.008991,0.155462,0.130146,0.129655,0.073599,0.068293,0.019451,0.020245,0.028687,0.022119249999999997,
T47,1605804042_1,Null,31,12,-10.390961,192.096451,37.129398,32.947144,50.92434566286218,0.859589,392.15686274509807,62.476212,0.155462,0.131858,0.130392,0.073599,0.070244,0.019451,0.020245,0.028687,0.017881624999999998,
T47,1605804042_1,Null,31,13,-10.376558,192.107819,37.137661,33.450596,50.848944574331206,0.869362,392.15686274509807,62.933071,0.155462,0.131858,0.132234,0.075056,0.074147,0.020667,0.021369,0.038249,0.026724562499999993,
T47,1605804042_1,Null,31,14,-10.361625,192.119064,37.145737,33.942619,50.77347367282934,0.880365,392.15686274509807,63.381023,0.156597,0.131573,0.131497,0.074327,0.072195,0.019451,0.021369,0.038249,0.026607187499999997,
T47,1605804042_1,Null,32,8,-10.420963,192.057404,37.099205,30.773466,51.14449702979611,0.833215,392.15686274509807,60.549477,0.153193,0.128434,0.127077,0.069226,0.058537,0.01702,0.01912,0.028687,0.011845937500000002,
T47,1605804042_1,Null,32,9,-10.41835,192.071884,37.111973,31.33704,51.12220833101667,0.841878,392.15686274509807,61.042015,0.154327,0.12929,0.127813,0.069955,0.060488,0.01702,0.01912,0.028687,0.0163176875,
T47,1605804042_1,Null,32,10,-10.415699,192.086807,37.125164,31.887634,51.101996209744506,0.851336,392.15686274509807,61.524326,0.154706,0.130431,0.129655,0.072141,0.06439,0.015804,0.017995,0.019124,0.0163681875,
T47,1605804042_1,Null,32,11,-10.417326,192.098358,37.135601,32.438404,51.09221010613547,0.85413,392.15686274509807,62.002258,0.154706,0.130431,0.130023,0.073599,0.06439,0.018235,0.017995,0.019124,0.019580374999999997,
T47,1605804042_1,Null,32,12,-10.405349,192.109253,37.143692,32.957283,51.02171975722205,0.8599,392.15686274509807,62.469372,0.154327,0.131002,0.13076,0.073599,0.068293,0.018235,0.020245,0.038249,0.024801624999999997,
T47,1605804042_1,Null,32,13,-10.391068,192.120834,37.152153,33.460392,50.945611528691806,0.869674,392.15686274509807,62.926067,0.156219,0.131573,0.13297,0.077242,0.079025,0.020667,0.022494,0.047811,0.027658874999999992,
T47,1605804042_1,Null,32,14,-10.376479,192.13205,37.160244,33.952755,50.8698660739259,0.880689,392.15686274509807,63.374161,0.157353,0.132144,0.132602,0.075785,0.079025,0.020667,0.022494,0.028687,0.026823375,
T47,1605804042_1,Null,32,15,-10.364619,192.139099,37.164612,34.445126,50.79739842609547,0.889664,392.15686274509807,63.81897,0.157353,0.131858,0.132602,0.075056,0.073171,0.019451,0.020245,0.019124,0.019925500000000002,
T47,1605804042_1,Null,32,16,-10.350282,192.151138,37.173546,34.915646,50.72954700119844,0.900479,392.15686274509807,64.248611,0.15811,0.131858,0.13076,0.072141,0.063415,0.018235,0.017995,0.028687,0.018955187499999995,
T47,1605804042_1,Null,33,7,-10.43802,192.054733,37.099777,30.210432,51.27286816221009,0.821043,392.15686274509807,60.041309,0.153193,0.128719,0.127445,0.068498,0.058537,0.01702,0.01687,0.019124,0.010923125,
T47,1605804042_1,Null,33,8,-10.434982,192.069733,37.112995,30.784735,51.24681904475039,0.833524,392.15686274509807,60.54295,0.153571,0.128719,0.127813,0.069955,0.059512,0.018235,0.01912,0.019124,0.017002624999999997,
T47,1605804042_1,Null,33,9,-10.432425,192.084457,37.125996,31.347795,51.22332812973771,0.842185,392.15686274509807,61.035252,0.153949,0.129575,0.128182,0.070684,0.061464,0.01702,0.020245,0.028687,0.0196781875,
T47,1605804042_1,Null,33,10,-10.430027,192.099411,37.139244,31.898525,51.20226789719568,0.851281,392.15686274509807,61.517635,0.153949,0.130146,0.129287,0.070684,0.062439,0.01702,0.01912,0.019124,0.016504,
T47,1605804042_1,Null,33,11,-10.431646,192.111069,37.149788,32.448906,51.190749745607825,0.853525,392.15686274509807,61.995495,0.154706,0.130146,0.129655,0.071412,0.06439,0.018235,0.017995,0.028687,0.0190534375,
T47,1605804042_1,Null,33,12,-10.419745,192.12207,37.15799,32.967499,51.119063875042414,0.860213,392.15686274509807,62.46254,0.154706,0.131002,0.130392,0.07287,0.066342,0.019451,0.01912,0.038249,0.022555812499999998,
T47,1605804042_1,Null,33,13,-10.405586,192.133835,37.166649,33.470261,51.04225301758267,0.869987,392.15686274509807,62.919067,0.15584,0.131288,0.131497,0.074327,0.07122,0.020667,0.021369,0.028687,0.023468125,
T47,1605804042_1,Null,33,14,-10.391343,192.145035,37.174759,33.962959,50.96620510686407,0.881015,392.15686274509807,63.36731,0.156219,0.131288,0.131497,0.075785,0.07122,0.020667,0.021369,0.038249,0.0263971875,
T47,1605804042_1,Null,33,15,-10.379523,192.152344,37.179382,34.454762,50.8929271046412,0.889986,392.15686274509807,63.811859,0.156597,0.132429,0.131497,0.073599,0.069269,0.019451,0.020245,0.047811,0.026186875,
T47,1605804042_1,Null,33,16,-10.365392,192.16452,37.188465,34.925179,50.82468119331129,0.900805,392.15686274509807,64.241432,0.157353,0.131002,0.131497,0.07287,0.063415,0.018235,0.01912,0.047811,0.021523062499999995,
T47,1605804042_1,Null,33,17,-10.352711,192.174759,37.195843,35.390659,50.75967529871299,0.910161,392.15686274509807,64.665115,0.157732,0.132144,0.131129,0.070684,0.059512,0.01702,0.017995,0.028687,0.017940125,
T47,1605804042_1,Null,34,5,-10.466338,192.053452,37.104179,29.021322,51.533451721166294,0.797375,392.15686274509807,58.979458,0.152058,0.126721,0.127445,0.069226,0.058537,0.01702,0.017995,0.019124,0.01286575,
T47,1605804042_1,Null,34,6,-10.457588,192.059189,37.107639,29.627367,51.44223822738338,0.807494,392.15686274509807,59.513515,0.152436,0.127006,0.127077,0.069226,0.056586,0.015804,0.01687,0.009562,0.014711062500000002,
T47,1605804042_1,Null,34,7,-10.451758,192.066971,37.113445,30.221687,51.37571685513385,0.821345,392.15686274509807,60.034798,0.152436,0.128719,0.127077,0.068498,0.057561,0.01702,0.017995,0.028687,0.013457249999999999,
T47,1605804042_1,Null,34,8,-10.449011,192.082062,37.126789,30.796078,51.3490867963563,0.833835,392.15686274509807,60.53643,0.153571,0.129004,0.128182,0.069955,0.060488,0.01702,0.01912,0.028687,0.020743249999999998,
T47,1605804042_1,Null,34,9,-10.446508,192.097031,37.140022,31.358624,51.32438159764312,0.842788,392.15686274509807,61.0285,0.153949,0.128434,0.128182,0.070684,0.061464,0.01702,0.01912,0.028687,0.016367,
T47,1605804042_1,Null,34,10,-10.444341,192.112015,37.153347,31.909431,51.30246740755474,0.851487,392.15686274509807,61.510925,0.153571,0.12929,0.128918,0.070684,0.062439,0.01702,0.017995,0.028687,0.01760475,
T47,1605804042_1,Null,34,11,-10.445948,192.123764,37.163975,32.459435,51.28912614325376,0.853839,392.15686274509807,61.988731,0.154327,0.129575,0.130023,0.071412,0.06439,0.018235,0.01912,0.038249,0.024102187499999997,
T47,1605804042_1,Null,34,12,-10.434152,192.134888,37.172291,32.977783,51.21635171906172,0.860527,392.15686274509807,62.455715,0.155084,0.130146,0.130023,0.072141,0.067317,0.018235,0.01912,0.028687,0.023694312499999995,
T47,1605804042_1,Null,34,13,-10.420114,192.146835,37.181152,33.480198,51.1388357204217,0.870302,392.15686274509807,62.912079,0.15584,0.130717,0.130392,0.07287,0.066342,0.019451,0.017995,0.038249,0.018723875,
T47,1605804042_1,Null,34,14,-10.406217,192.15802,37.189274,33.97324,51.06252009524763,0.881342,392.15686274509807,63.360462,0.15584,0.131573,0.131129,0.07287,0.067317,0.019451,0.020245,0.038249,0.0229225625,
T47,1605804042_1,Null,34,15,-10.394437,192.165588,37.194153,34.46447,50.98842043918876,0.890308,392.15686274509807,63.804752,0.15584,0.131002,0.131497,0.073599,0.066342,0.018235,0.01912,0.028687,0.0194799375,
T47,1605804042_1,Null,34,16,-10.380511,192.177902,37.203388,34.934784,50.91980266223604,0.901131,392.15686274509807,64.234253,0.156975,0.132715,0.131497,0.074327,0.067317,0.018235,0.020245,0.038249,0.024199625,
T47,1605804042_1,Null,34,17,-10.368007,192.188248,37.210896,35.400139,50.854251233096385,0.910491,392.15686274509807,64.657883,0.157732,0.132429,0.131865,0.07287,0.06439,0.01702,0.01912,0.028687,0.021275187499999994,
T47,1605804042_1,Null,34,18,-10.354465,192.197678,37.217384,35.855499,50.78436981210963,0.918827,392.15686274509807,65.074135,0.15811,0.133,0.13297,0.074327,0.069269,0.019451,0.021369,0.028687,0.018813874999999994,
T47,1605804042_1,Null,35,3,-10.503519,192.051773,37.109356,27.795412,51.86601967320362,0.783789,392.15686274509807,57.877022,0.150167,0.127006,0.127445,0.071412,0.062439,0.018235,0.017995,0.028687,0.028019625,
T47,1605804042_1,Null,35,4,-10.496048,192.054718,37.110237,28.435064,51.758288357993194,0.792979,392.15686274509807,58.436859,0.15168,0.127577,0.127077,0.068498,0.058537,0.01702,0.017995,0.028687,0.015245562499999999,
T47,1605804042_1,Null,35,5,-10.479659,192.065369,37.117485,29.033043,51.63790687810326,0.797666,392.15686274509807,58.973198,0.151301,0.127863,0.127445,0.068498,0.057561,0.01702,0.017995,0.028687,0.021047375,
T47,1605804042_1,Null,35,6,-10.471213,192.071106,37.120972,29.639318,51.54573152797235,0.807797,392.15686274509807,59.507385,0.151301,0.127863,0.126708,0.068498,0.056586,0.015804,0.015746,0.028687,0.011583062500000001,
T47,1605804042_1,Null,35,7,-10.465506,192.079208,37.127121,30.233019,51.4785328433837,0.821647,392.15686274509807,60.028294,0.152814,0.128719,0.127813,0.069226,0.056586,0.01702,0.017995,0.028687,0.017121125,
T47,1605804042_1,Null,35,8,-10.463048,192.094406,37.140591,30.807497,51.45131168322817,0.834158,392.15686274509807,60.529919,0.152058,0.127577,0.127445,0.069226,0.057561,0.014588,0.01912,0.019124,0.016163062500000002,
T47,1605804042_1,Null,35,9,-10.460613,192.109589,37.154053,31.369555,51.42545878896562,0.843264,392.15686274509807,61.021759,0.152436,0.12929,0.128182,0.069955,0.059512,0.015804,0.015746,0.019124,0.01348325,
T47,1605804042_1,Null,35,10,-10.458656,192.124649,37.167454,31.920393,51.4025766713391,0.851803,392.15686274509807,61.504219,0.153571,0.128719,0.128918,0.071412,0.061464,0.01702,0.017995,0.019124,0.015556437500000003,
T47,1605804042_1,Null,35,11,-10.460259,192.136475,37.178165,32.470039,51.38744524551436,0.854153,392.15686274509807,61.981979,0.153949,0.130431,0.128918,0.070684,0.063415,0.018235,0.01912,0.047811,0.024056062499999996,
T47,1605804042_1,Null,35,12,-10.448566,192.147705,37.186596,32.98814,51.31359734990929,0.860842,392.15686274509807,62.448898,0.153949,0.130431,0.130023,0.072141,0.062439,0.01702,0.01912,0.028687,0.017904124999999996,
T47,1605804042_1,Null,35,13,-10.43465,192.159851,37.19566,33.490208,51.23539884482232,0.870617,392.15686274509807,62.905094,0.155084,0.130431,0.129655,0.071412,0.063415,0.01702,0.017995,0.028687,0.0135954375,
T47,1605804042_1,Null,35,14,-10.4211,192.171005,37.203796,33.983593,51.15880004564773,0.88167,392.15686274509807,63.353622,0.155084,0.131002,0.130023,0.071412,0.062439,0.01702,0.017995,0.028687,0.0203864375,
T47,1605804042_1,Null,35,15,-10.40936,192.178833,37.208931,34.474247,51.08387371799029,0.890632,392.15686274509807,63.797653,0.156219,0.130717,0.130023,0.071412,0.062439,0.015804,0.017995,0.019124,0.0145501875,
T47,1605804042_1,Null,35,16,-10.395641,192.191269,37.218315,34.944458,51.014852309991696,0.901459,392.15686274509807,64.227089,0.156597,0.132429,0.132234,0.074327,0.069269,0.019451,0.021369,0.028687,0.022978249999999995,
T47,1605804042_1,Null,35,17,-10.383312,192.201736,37.225956,35.409691,50.94880050888131,0.910823,392.15686274509807,64.650658,0.156597,0.133285,0.133707,0.076513,0.074147,0.020667,0.021369,0.038249,0.026559812499999995,
T47,1605804042_1,Null,35,18,-10.369789,192.211441,37.232697,35.864479,50.87816119709129,0.919153,392.15686274509807,65.066658,0.157353,0.132715,0.134075,0.076513,0.074147,0.019451,0.022494,0.038249,0.022743,
T47,1605804042_1,Null,35,19,-10.354548,192.225769,37.243759,36.300224,50.81362950085953,0.930465,392.15686274509807,65.468941,0.15811,0.133571,0.134444,0.075056,0.072195,0.020667,0.021369,0.047811,0.026188499999999997,
T47,1605804042_1,Null,36,1,-10.535476,192.05481,37.118469,26.498144,52.22547440271182,0.766098,392.15686274509807,56.722553,0.150167,0.12615,0.127813,0.069955,0.060488,0.019451,0.017995,0.019124,0.01859725,
T47,1605804042_1,Null,36,2,-10.523113,192.05983,37.120743,27.153852,52.082966118934536,0.773376,392.15686274509807,57.300747,0.149788,0.126436,0.127445,0.069955,0.061464,0.018235,0.017995,0.019124,0.015652375000000003,
T47,1605804042_1,Null,36,3,-10.516725,192.06337,37.122334,27.808172,51.973785307619366,0.784084,392.15686274509807,57.87109,0.149788,0.127863,0.127813,0.071412,0.063415,0.018235,0.017995,0.019124,0.0203405,
T47,1605804042_1,Null,36,4,-10.509392,192.066467,37.123379,28.447483,51.86459672262554,0.793276,392.15686274509807,58.430798,0.151301,0.127863,0.127445,0.071412,0.062439,0.018235,0.017995,0.019124,0.021620874999999998,
T47,1605804042_1,Null,36,5,-10.492989,192.077286,37.130795,29.044838,51.742297984322555,0.79796,392.15686274509807,58.966946,0.150923,0.128148,0.128182,0.069226,0.060488,0.018235,0.01687,0.028687,0.016204250000000003,
T47,1605804042_1,Null,36,6,-10.484847,192.083023,37.134312,29.651346,51.649170518734365,0.808102,392.15686274509807,59.501266,0.152058,0.127863,0.127077,0.069226,0.058537,0.018235,0.017995,0.019124,0.014011375000000001,
T47,1605804042_1,Null,36,7,-10.479261,192.091461,37.1408,30.244425,51.581290382448685,0.823214,392.15686274509807,60.021797,0.152814,0.128148,0.127813,0.068498,0.058537,0.014588,0.01687,0.019124,0.011816375000000002,
T47,1605804042_1,Null,36,8,-10.477094,192.10675,37.154392,30.818991,51.55345806426542,0.834483,392.15686274509807,60.523418,0.152814,0.128148,0.128182,0.069955,0.060488,0.015804,0.017995,0.019124,0.0159074375,
T47,1605804042_1,Null,36,9,-10.474735,192.122147,37.168087,31.380577,51.52648768798752,0.843576,392.15686274509807,61.015038,0.152814,0.129004,0.12855,0.069955,0.062439,0.015804,0.01912,0.028687,0.019087249999999997,
T47,1605804042_1,Null,36,10,-10.47298,192.137268,37.181564,31.931429,51.50262142483826,0.852121,392.15686274509807,61.497524,0.153571,0.12929,0.129287,0.071412,0.062439,0.018235,0.01687,0.028687,0.0186576875,
T47,1605804042_1,Null,36,11,-10.474579,192.149185,37.19236,32.480713,51.48572611975776,0.854469,392.15686274509807,61.975231,0.154327,0.129861,0.129287,0.071412,0.062439,0.018235,0.017995,0.019124,0.015728062500000004,
T47,1605804042_1,Null,36,12,-10.46299,192.160522,37.200909,32.998569,51.410809690183385,0.861159,392.15686274509807,62.442089,0.153571,0.130431,0.12855,0.071412,0.062439,0.018235,0.01687,0.028687,0.012318312500000001,
T47,1605804042_1,Null,36,13,-10.449196,192.172867,37.210167,33.50029,51.33190410345684,0.870934,392.15686274509807,62.898117,0.154327,0.130431,0.12855,0.069955,0.059512,0.01702,0.01687,0.028687,0.015277687500000001,
T47,1605804042_1,Null,36,14,-10.435991,192.18399,37.218319,33.994015,51.25501829500145,0.881999,392.15686274509807,63.34679,0.154327,0.131288,0.130023,0.069955,0.059512,0.01702,0.017995,0.019124,0.015184749999999999,
T47,1605804042_1,Null,36,15,-10.424294,192.192078,37.223717,34.4841,51.17930967131811,0.890957,392.15686274509807,63.790562,0.155084,0.131002,0.130392,0.071412,0.062439,0.01702,0.017995,0.019124,0.0177416875,
T47,1605804042_1,Null,36,16,-10.410781,192.204651,37.233246,34.954205,51.10989156081095,0.901788,392.15686274509807,64.219925,0.15584,0.131858,0.132602,0.074327,0.069269,0.020667,0.020245,0.019124,0.019400624999999998,
T47,1605804042_1,Null,36,17,-10.398627,192.21524,37.24102,35.419312,51.04330571942567,0.911156,392.15686274509807,64.64344,0.156219,0.133,0.133707,0.076513,0.076098,0.020667,0.021369,0.028687,0.022731999999999995,
T47,1605804042_1,Null,36,18,-10.385124,192.225189,37.248016,35.873524,50.971879965523236,0.91948,392.15686274509807,65.059196,0.156219,0.133,0.13518,0.077971,0.079025,0.020667,0.023619,0.047811,0.0249608125,
T47,1605804042_1,Null,36,19,-10.370078,192.239685,37.259254,36.309124,50.90712227511505,0.930795,392.15686274509807,65.461372,0.157353,0.133571,0.134812,0.077242,0.075122,0.020667,0.021369,0.066935,0.024591375,
T47,1605804042_1,Null,37,0,-10.554522,192.060379,37.127377,25.831985,52.453653945765204,0.764883,392.15686274509807,56.127205,0.149788,0.126436,0.126708,0.069226,0.063415,0.018235,0.01912,0.028687,0.013893500000000001,
T47,1605804042_1,Null,37,1,-10.548297,192.066223,37.131248,26.511238,52.33627177340668,0.766381,392.15686274509807,56.716648,0.149788,0.12615,0.127077,0.070684,0.061464,0.018235,0.017995,0.028687,0.013633375000000001,
T47,1605804042_1,Null,37,2,-10.536116,192.071289,37.133579,27.166853,52.19194469813405,0.773665,392.15686274509807,57.294891,0.149788,0.128148,0.128182,0.069955,0.061464,0.01702,0.017995,0.028687,0.0172341875,
T47,1605804042_1,Null,37,3,-10.529939,192.074951,37.135311,27.821009,52.08146260284494,0.784379,392.15686274509807,57.865166,0.151301,0.127863,0.128182,0.068498,0.059512,0.018235,0.017995,0.009562,0.016494187500000004,
T47,1605804042_1,Null,37,4,-10.522744,192.078201,37.136524,28.45998,51.97084385909139,0.793574,392.15686274509807,58.424744,0.150167,0.127577,0.127445,0.069955,0.060488,0.015804,0.01687,0.028687,0.013620375,
T47,1605804042_1,Null,37,5,-10.506327,192.089203,37.144108,29.056709,51.846616534604486,0.798254,392.15686274509807,58.960705,0.150167,0.128148,0.127813,0.069226,0.059512,0.018235,0.017995,0.019124,0.0158150625,
T47,1605804042_1,Null,37,6,-10.498489,192.094925,37.147655,29.663446,51.75253748240667,0.809048,392.15686274509807,59.495155,0.15168,0.128148,0.128182,0.070684,0.062439,0.018235,0.017995,0.019124,0.0168873125,
T47,1605804042_1,Null,37,7,-10.493041,192.103729,37.15451,30.255884,51.684135574592545,0.825594,392.15686274509807,60.015274,0.152058,0.128434,0.12855,0.071412,0.061464,0.018235,0.017995,0.028687,0.020069625,
T47,1605804042_1,Null,37,8,-10.491148,192.11908,37.168201,30.830561,51.655561082817755,0.834797,392.15686274509807,60.516926,0.150923,0.12929,0.12855,0.069226,0.057561,0.015804,0.017995,0.028687,0.011521187500000002,
T47,1605804042_1,Null,37,9,-10.488865,192.13472,37.182125,31.391674,51.62748364678218,0.843889,392.15686274509807,61.00832,0.152436,0.129004,0.128918,0.070684,0.061464,0.015804,0.01912,0.019124,0.016230875000000002,
T47,1605804042_1,Null,37,10,-10.487314,192.149887,37.195683,31.942537,51.60263870735126,0.85244,392.15686274509807,61.490833,0.153571,0.129861,0.129655,0.07287,0.06439,0.019451,0.017995,0.028687,0.020162249999999996,
T47,1605804042_1,Null,37,11,-10.488908,192.161896,37.206562,32.491463,51.583978276123666,0.854786,392.15686274509807,61.968491,0.152058,0.130146,0.130392,0.071412,0.066342,0.019451,0.01912,0.028687,0.0208254375,
T47,1605804042_1,Null,37,12,-10.477424,192.17334,37.215221,33.009071,51.50796764427423,0.861477,392.15686274509807,62.435287,0.153193,0.129575,0.130023,0.070684,0.061464,0.01702,0.01687,0.028687,0.01857475,
T47,1605804042_1,Null,37,13,-10.463751,192.185867,37.224686,33.510441,51.4283712482363,0.871252,392.15686274509807,62.891151,0.154706,0.130146,0.129287,0.072141,0.060488,0.01702,0.017995,0.019124,0.013569875,
T47,1605804042_1,Null,37,14,-10.450893,192.196976,37.232853,34.004509,51.35121288016909,0.882331,392.15686274509807,63.339966,0.154327,0.130717,0.129655,0.071412,0.060488,0.01702,0.017995,0.019124,0.014559937500000003,
T47,1605804042_1,Null,37,15,-10.439236,192.205338,37.238503,34.494022,51.27468791374904,0.891284,392.15686274509807,63.783478,0.154706,0.131288,0.13076,0.071412,0.063415,0.018235,0.01912,0.038249,0.019162312499999997,
T47,1605804042_1,Null,37,16,-10.42593,192.218033,37.248184,34.964024,51.20487589140593,0.902119,392.15686274509807,64.212776,0.155084,0.132144,0.132602,0.074327,0.072195,0.019451,0.020245,0.038249,0.029688312499999998,
