TA,1477485444_1,
TA,1477486481_1,
TB,1481595491_1,
T3,1487102531_1,
T3,1487102642_1,
T3,1487102719_1,
T3,1487118837_1,
T3,1487118864_1,
T6,1503422282_1,
T6,1503422377_1,
T6,1503422472_1,
T6,1503422567_1,
T6,1503422662_1,
T6,1503422757_1,
T6,1503422852_1,
T6,1503422947_1,
T6,1503423042_1,
T6,1503423137_1,
T6,1503423232_1,
T6,1503423327_1,
T6,1503423422_1,
T6,1503423517_1,
T6,1503423612_1,
T6,1503423707_1,
T6,1503423802_1,
T6,1503423897_1,
T6,1503423992_1,
T6,1503424087_1,
T6,1503424182_1,
T6,1503424277_1,
T6,1503424372_1,
T6,1503424467_1,
T6,1503424562_1,
T6,1503424657_1,
T6,1503424752_1,
T6,1503424847_1,
T6,1503424942_1,
T6,1503425037_1,
T6,1503425132_1,
T6,1503425227_1,
T6,1503425322_1,
T6,1503425417_1,
T6,1503425512_1,
T6,1503425607_1,
T6,1503425702_1,
T6,1503425797_1,
T6,1503425892_1,
T6,1503427127_1,
T8,1509141057_1,
T8,1509141417_1,
T8,1509141777_1,
T10,1515945709_1,
T10,1515946425_1,
T10,1515947213_1,
T10,1515953795_1,
T10,1515954189_1,
T10,1515961219_1,
T10,1515961613_1,
T10,1515976013_1,
T10,1515984745_1,
T10,1515985140_1,
T10,1515985535_1,
T10,1516003468_1,
T10,1516003982_1,
T10,1516011216_1,
T12,1521398470_1,
T15,1530602681_1,
T16,1532197383_1,
T16,1532197904_1,
T16,1532198443_1,
T16,1532198524_1,
T18,1537765915_1,
T21,1544649395_1,
T22,1546028868_1,
T22,1546031731_1,
T24,1548782506_1,
T24,1548784595_1,
T24,1548786685_1,
T24,1548790279_1,
T24,1548792187_1,
T26,1552145692_1,
T26,1552206944_1,
T26,1552207249_1,
T26,1552228956_1,
T27,1553526038_1,
T27,1553527156_1,
T27,1553531038_1,
T27,1553532514_1,
T27,1553535359_1,
T27,1553587530_1,
T27,1553604216_1,
T27,1553607513_1,
T28,1554909415_1,
T28,1554961171_1,
T28,1554961440_1,
T28,1554961541_1,
T28,1554961810_1,
T29,1556356726_1,
T29,1556359295_1,
T29,1556362703_1,
T30,1557734167_1,
T30,1557737132_1,
T30,1557745840_1,
T30,1557745975_1,
T30,1557746110_1,
T31,1559080690_1,
T31,1559080973_1,
T31,1559083653_1,
T31,1559083936_1,
T31,1559084653_1,
T31,1559084936_1,
T31,1559091379_1,
T31,1559092048_1,
T32,1560469931_1,
T32,1560481871_1,
T32,1560492415_1,
T32,1560493956_1,
T33,1561836888_1,
T33,1561837008_1,
T33,1561839498_1,
T33,1561840514_1,
T33,1561842644_1,
T33,1561843179_1,
T35,1567240113_1,
T35,1567240241_1,
T35,1567242636_1,
T35,1567242818_1,
T35,1567243000_1,
T35,1567243182_1,
T35,1567243560_1,
T35,1567243881_1,
T35,1567244037_1,
T35,1567244358_1,
T35,1567244530_1,
T35,1567244851_1,
T35,1567245332_1,
T35,1567245982_1,
T35,1567246303_1,
T35,1567246477_1,
T35,1567246798_1,
T35,1567246957_1,
T35,1567247278_1,
T35,1567247435_1,
T35,1567247756_1,
T35,1567248321_1,
T35,1567249657_1,
T35,1567253877_1,
T35,1567254376_1,
T35,1567259516_1,
T35,1567259994_1,
T35,1567265633_1,
T36,1570023766_1,
T36,1570023805_1,
T36,1570024247_1,
T36,1570035102_1,
T36,1570037618_1,
T36,1570038615_1,
T37,1574146247_1,
T37,1574149284_1,
T37,1574150202_1,
T37,1574199890_1,
T37,1574199993_1,
T37,1574200097_1,
T37,1574200200_1,
T37,1574200303_1,
T37,1574200406_1,
T37,1574200509_1,
T37,1574200612_1,
T37,1574200715_1,
T37,1574200818_1,
T37,1574200921_1,
T37,1574201024_1,
T37,1574201127_1,
T37,1574201230_1,
T37,1574201334_1,
T37,1574201437_1,
T37,1574201540_1,
T37,1574201643_1,
T38,1575509158_1,
T38,1575509654_1,
T38,1575511128_1,
T38,1575514485_1,
T38,1575514957_1,
T38,1575515440_1,
T38,1575515869_1,
T38,1575515913_1,
T38,1575516394_1,
T38,1575516826_1,
T38,1575516882_1,
T38,1575517373_1,
T38,1575518845_1,
T38,1575519346_1,
T38,1575519844_1,
T38,1575520269_1,
T38,1575520315_1,
T38,1575525155_1,
T38,1575525206_1,
T38,1575525617_1,
T38,1575525897_1,
T38,1575527846_1,
T38,1575528930_1,
T38,1575529063_1,
T38,1575529196_1,
T38,1575529443_1,
T38,1575547218_1,
T38,1575550531_1,
T38,1575550664_1,
T38,1575551033_1,
T39,1576906512_1,
T39,1576924491_1,
T39,1576929336_1,
T40,1578263500_1,
T40,1578266417_1,
T40,1578270197_1,
T40,1578270664_1,
T40,1578270873_1,
T40,1578271154_1,
T40,1578271626_1,
T40,1578273049_1,
T40,1578273516_1,
T40,1578274003_1,
T40,1578274475_1,
T40,1578274957_1,
T40,1578275924_1,
T41,1582435566_1,
T42,1585177235_1,
T42,1585177689_1,
T46,1604385748_1,
T51,1616776725_1,
T51,1616777715_1,
T53,1618902286_1,
T53,1618903004_1,
T53,1618905967_1,
T53,1618909548_1,
T53,1618910266_1,
T53,1618911656_1,
T53,1618913086_1,
T53,1618913804_1,
T53,1618918057_1,
T53,1618918613_1,
T53,1618922031_1,
T53,1618922587_1,
T53,1618926205_1,
T53,1618926630_1,
T54,1620292167_1,
T54,1620298305_1,
T54,1620298784_1,
T54,1620301475_1,
T54,1620304132_1,
T54,1620308397_1,
T54,1620308812_1,
T54,1620311466_1,
T54,1620314977_1,
T54,1620317258_1,
T54,1620320183_1,
T54,1620322755_1,
T54,1620324952_1,
T54,1620327149_1,
T55,1621662555_1,
T55,1621664649_1,
T55,1621665087_1,
T55,1621699183_1,
T55,1621702618_1,
T55,1621702819_1,
T55,1621708081_1,
T55,1621708181_1,
T57,1624359535_1,
T57,1624359714_1,
T57,1624359893_1,
T57,1624360071_1,
T57,1624381505_1,
T57,1624382334_1,
T57,1624383138_1,
T57,1624383945_1,
T59,1627095372_1,
T59,1627095534_1,
T59,1627126488_1,
T63,1639288911_1,
T63,1639289888_1,
T63,1639290377_1,
T63,1639292291_1,
T63,1639293723_1,
T63,1639296584_1,
T63,1639297985_1,
T63,1639298463_1,
T63,1639298960_1,
T63,1639326806_1,
T63,1639326909_1,
T63,1639327011_1,
T63,1639330905_1,
T63,1639331008_1,
T63,1639331110_1,
T63,1639334820_1,
T63,1639334923_1,
T63,1639335026_1,
T65,1642056452_1,
T68,1653124068_1,
T68,1653125265_1,
T70,1655783415_1,
T71,1657178597_1,
T71,1657179290_1,
T71,1657184416_1,
T71,1657186493_1,
T72,1664074701_1,
T72,1664074835_1,
T72,1664074970_1,
T72,1664075104_1,
T72,1664075238_1,
T72,1664075372_1,
T72,1664075507_1,
T72,1664075641_1,
T77,1687303702_1,
T77,1687303826_1,
T77,1687303949_1,
T77,1687304072_1,
T77,1687310693_1,
T77,1687311421_1,
T77,1687312906_1,
T77,1687315861_1,
T77,1687317338_1,
T78,1694438270_1,
T78,1694438351_1,
T78,1694438432_1,
T79,1702507297_1,
T79,1702507884_1,
T79,1702528150_1,
T79,1702554787_1,
T79,1702554859_1,
T79,1702554932_1,
T82,1708285339_1,
T82,1708285420_1,
T82,1708285501_1,
T83,1716367125_1,
T83,1716370485_1,
T83,1716371888_1,
T83,1716376007_1,
T85,1721860313_1,
T85,1721869858_1,
T85,1721869982_1,
T85,1721870105_1,
T85,1721870228_1,
T86,1727402425_1,
T86,1727402862_1,
T86,1727407725_1,
T86,1727408119_1,
T87,1731518727_1,
T87,1731518905_1,
T87,1731520694_1,
T87,1731520872_1,
T88,1732880676_1,
T88,1732934037_1,
T88,1732934321_1,
T88,1732934416_1,
T88,1732934606_1,
T88,1732934701_1,
T88,1732934891_1,
T88,1732934986_1,
T88,1732935176_1,
T88,1732947281_1,
T88,1732956982_1,
T88,1732957210_1,
T88,1732957438_1,
T89,1739818058_1,
T89,1739818151_1,
T89,1739818243_1,
T89,1740007721_1,
T89,1740034247_1,
T89,1740082861_1,
T90,1743926275_1,
T90,1743926865_1,
T90,1743951443_1,
T90,1743951605_1,
T90,1743951686_1,
T91,1748087108_1,
T91,1748094543_1,
T91,1748094785_1,
T91,1748157519_1,
T91,1748161884_1,
T91,1748191256_1,
T92,1752166720_1,
T92,1752169885_1,
T92,1752174068_1,
T92,1752175173_1,
T92,1752175996_1,
T92,1752178977_1,
T92,1752187202_1,
T92,1752188838_1,
T92,1752191283_1,
T92,1752198460_1,
T92,1752202053_1,
T92,1752259626_1,
T92,1752265445_1,
T92,1752269285_1,
T92,1752272785_1,
T92,1752283685_1,
T92,1752293889_1,
T92,1752322726_1,
T92,1752322849_1,
T93,1753559063_1,
T93,1753560203_1,
T93,1753561538_1,
T93,1753562696_1,
T93,1753564056_1,
T93,1753566897_1,
T93,1753568014_1,
T93,1753574184_1,
T93,1753575007_1,
T93,1753576134_1,
T93,1753577688_1,
T93,1753578272_1,
T93,1753635417_1,
T93,1753645239_1,
T93,1753645458_1,
T93,1753649594_1,
T93,1753652394_1,
T93,1753658774_1,
T93,1753661132_1,
T94,1757677397_1,
T94,1757680077_1,
T94,1757681397_1,
T94,1757682717_1,
T94,1757684036_1,
T94,1757685376_1,
T94,1757698876_1,
T94,1757703992_1,
T94,1757786000_1,
T94,1757788180_1,
T94,1757797348_1,
T95,1760539578_1,
T95,1760592886_1,
T96,1764585543_1,
T96,1764586262_1,
T96,1764587701_1,
T96,1764595906_1,
T96,1764596501_1,
T96,1764600143_1,
T96,1764600928_1,
T97,1767349412_1,
T97,1767355045_1,
T100,1775519333_1,
T102,1781758518_1,
T103,1784502376_1,
T103,1784515288_1,
T104,1787267657_1,
T104,1787268246_1,
T104,1787278537_1,
T111,1809707639_1,
T111,1809710558_1,
T111,1809724283_1,
T113,1822138044_1,
T119,1841208339_1,
