1477475933_1,Ta,
1477476864_1,Ta,
1477477826_1,Ta,
1477479472_1,Ta,
1477479701_1,Ta,
1477479899_1,Ta,
1477480089_1,Ta,
1477480683_1,Ta,
1477480885_1,Ta,
1477481083_1,Ta,
1477481280_1,Ta,
1477481419_1,Ta,
1477482027_1,Ta,
1477482234_1,Ta,
1477482412_1,Ta,
1477482624_1,Ta,
1477482843_1,Ta,
1477483044_1,Ta,
1477483252_1,Ta,
1477483462_1,Ta,
1477483665_1,Ta,
1477483825_1,Ta,
1477484027_1,Ta,
1477484240_1,Ta,
1477484455_1,Ta,
1477484664_1,Ta,
1477484874_1,Ta,
1477485078_1,Ta,
1477485444_1,Ta,
1477485632_1,Ta,
1477485905_1,Ta,
1477486085_1,Ta,
1477486285_1,Ta,
1477486481_1,Ta,
1477486669_1,Ta,
1477486870_1,Ta,
1477487021_1,Ta,
1477487205_1,Ta,
1477487429_1,Ta,
1477487577_1,Ta,
1477487784_1,Ta,
1477487933_1,Ta,
1477488134_1,Ta,
1477488275_1,Ta,
1477488477_1,Ta,
1477488622_1,Ta,
1477488820_1,Ta,
1477488956_1,Ta,
1477489267_1,Ta,
1477489406_1,Ta,
1477489606_1,Ta,
1477489741_1,Ta,
1477489943_1,Ta,
1477490081_1,Ta,
1477490280_1,Ta,
1477490431_1,Ta,
1477490625_1,Ta,
1477490810_1,Ta,
1481588586_1,Tb,
1481595491_1,Tb,
1481598962_1,Tb,
1481604767_4,Tb,
1481616395_1,Tb,
1481616614_1,Tb,
1481616786_1,Tb,
1481617040_1,Tb,
1481617259_1,Tb,
1481617473_1,Tb,
1481617709_1,Tb,
1481617957_1,Tb,
1481618188_1,Tb,
1481618418_1,Tb,
1481618592_1,Tb,
1481618830_1,Tb,
1481619069_4,Tb,
1481619244_1,Tb,
1481619484_1,Tb,
1481619743_1,Tb,
1481619983_1,Tb,
1481620679_1,Tb,
1481620912_1,Tb,
1481621148_1,Tb,
1481621365_1,Tb,
1481621606_1,Tb,
1481621841_1,Tb,
1481622064_1,Tb,
1481622301_1,Tb,
1481622539_1,Tb,
1481622739_1,Tb,
1481622957_1,Tb,
1481623188_1,Tb,
1481623711_1,Tb,
1481623853_1,Tb,
1481624032_1,Tb,
1481624171_1,Tb,
1481624349_1,Tb,
1481624482_1,Tb,
1481624672_1,Tb,
1481624812_1,Tb,
1481624991_1,Tb,
1481625558_1,Tb,
1481625703_1,Tb,
1481625847_1,Tb,
1481625997_1,Tb,
1481626149_1,Tb,
1481626319_1,Tb,
1481626515_1,Tb,
1481626725_1,Tb,
1481626923_1,Tb,
1481627074_1,Tb,
1481627451_1,Tb,
1481627653_1,Tb,
1481627806_1,Tb,
1481628008_1,Tb,
1481628172_1,Tb,
1481628365_1,Tb,
1481628542_1,Tb,
1481628751_1,Tb,
1481634623_1,Tb,
1481656091_1,Tb,
1481657933_1,Tb,
1487068173_1,T3,
1487068240_1,T3,
1487068362_1,T3,
1487068595_1,T3,
1487069051_1,T3,
1487100600_1,T3,
1487100682_1,T3,
1487100789_1,T3,
1487100871_1,T3,
1487100978_1,T3,
1487101060_1,T3,
1487101167_1,T3,
1487101249_1,T3,
1487101339_1,T3,
1487101418_1,T3,
1487101527_1,T3,
1487101606_1,T3,
1487101715_1,T3,
1487101794_1,T3,
1487101903_1,T3,
1487101982_1,T3,
1487102531_1,T3,
1487102642_1,T3,
1487102719_1,T3,
1487118837_1,T3,
1487118864_1,T3,
1487119093_1,T3,
1487119120_1,T3,
1487119349_1,T3,
1487119376_1,T3,
1487119605_1,T3,
1487119632_1,T3,
1487119910_1,T3,
1487119937_1,T3,
1487120165_1,T3,
1487120420_1,T3,
1487120447_1,T3,
1487120675_1,T3,
1487120702_1,T3,
1487121489_1,T3,
1487121516_1,T3,
1487121747_1,T3,
1487121774_1,T3,
1487122005_1,T3,
1487122032_1,T3,
1487122263_1,T3,
1487122290_1,T3,
1487122570_1,T3,
1487122597_1,T3,
1487122827_1,T3,
1487122854_1,T3,
1487123084_1,T3,
1487123111_1,T3,
1487123341_1,T3,
1487123368_1,T3,
1487124159_1,T3,
1487124186_1,T3,
1487124420_1,T3,
1487124447_7,T3,
1487124681_7,T3,
1487124708_7,T3,
1487124942_7,T3,
1487124969_7,T3,
1487139323_1,T3,
1487139370_1,T3,
1487139717_1,T3,
1487139764_1,T3,
1487140595_1,T3,
1487140810_1,T3,
1487177015_1,T3,
1487181401_1,T3,
1487184400_1,T3,
1487201415_1,T3,
1490947810_1,T4,
1490962872_1,T4,
1490963066_1,T4,
1490963216_1,T4,
1490963410_1,T4,
1490963561_1,T4,
1490963755_1,T4,
1490963919_1,T4,
1490964113_1,T4,
1490964584_1,T4,
1490964778_1,T4,
1490964952_1,T4,
1490965146_1,T4,
1490965298_2,T4,
1490965492_1,T4,
1490965613_1,T4,
1490965807_1,T4,
1490965970_1,T4,
1490966164_1,T4,
1490966322_1,T4,
1490966516_1,T4,
1490968766_1,T4,
1490968960_2,T4,
1490969132_1,T4,
1490969326_1,T4,
1490969480_1,T4,
1490969674_1,T4,
1490969822_1,T4,
1490970016_1,T4,
1490970180_1,T4,
1490970374_1,T4,
1490970876_1,T4,
1490971070_1,T4,
1490971237_1,T4,
1490971432_4,T4,
1490990831_1,T4,
1490991359_4,T4,
1491005430_1,T4,
1492349077_1,T5,
1492350257_1,T5,
1492351434_1,T5,
1492352613_1,T5,
1492353782_1,T5,
1492354945_1,T5,
1492357308_1,T5,
1492358482_1,T5,
1492359638_1,T5,
1492361414_1,T5,
1492361946_1,T5,
1492362489_1,T5,
1492363091_1,T5,
1492363683_1,T5,
1492364272_1,T5,
1492364864_1,T5,
1492366621_1,T5,
1492367246_3,T5,
1503379484_1,T6,
1503379755_1,T6,
1503380026_1,T6,
1503380297_1,T6,
1503380839_1,T6,
1503381110_1,T6,
1503381381_1,T6,
1503381652_1,T6,
1503381923_1,T6,
1503382194_1,T6,
1503388276_1,T6,
1503393481_3,T6,
1503398325_1,T6,
1503400912_3,T6,
1503413447_1,T6,
1503413552_1,T6,
1503413732_3,T6,
1503422282_1,T6,
1503422377_1,T6,
1503422472_1,T6,
1503422567_1,T6,
1503422662_1,T6,
1503422757_1,T6,
1503422852_1,T6,
1503422947_1,T6,
1503423042_1,T6,
1503423137_1,T6,
1503423232_1,T6,
1503423327_1,T6,
1503423422_1,T6,
1503423517_1,T6,
1503423612_1,T6,
1503423707_1,T6,
1503423802_1,T6,
1503423897_1,T6,
1503423992_1,T6,
1503424087_1,T6,
1503424182_1,T6,
1503424277_1,T6,
1503424372_1,T6,
1503424467_1,T6,
1503424562_1,T6,
1503424657_1,T6,
1503424752_1,T6,
1503424847_1,T6,
1503424942_1,T6,
1503425037_1,T6,
1503425132_1,T6,
1503425227_1,T6,
1503425322_1,T6,
1503425417_1,T6,
1503425512_1,T6,
1503425607_1,T6,
1503425702_1,T6,
1503425797_1,T6,
1503425892_1,T6,
1503427127_1,T6,
1509141057_1,T8,
1509141417_1,T8,
1509141777_1,T8,
1509146053_1,T8,
1514295040_1,T9,
1514295072_1,T9,
1514295398_1,T9,
1514295428_1,T9,
1514295458_1,T9,
1514295487_1,T9,
1514295556_1,T9,
1514295625_1,T9,
1514295748_1,T9,
1514295779_1,T9,
1514295809_1,T9,
1514295839_1,T9,
1514295908_1,T9,
1514295977_1,T9,
1514296107_1,T9,
1514296136_1,T9,
1514296488_1,T9,
1514296519_1,T9,
1514296549_1,T9,
1514296578_1,T9,
1514296647_1,T9,
1514296716_1,T9,
1514296879_1,T9,
1514296910_1,T9,
1514297322_1,T9,
1514297351_1,T9,
1514297420_1,T9,
1514297489_1,T9,
1514297653_1,T9,
1514297682_1,T9,
1514298165_1,T9,
1514299123_1,T9,
1514299513_1,T9,
1514299543_1,T9,
1514299573_1,T9,
1514299602_1,T9,
1514299671_1,T9,
1514299740_1,T9,
1514299878_1,T9,
1514299908_1,T9,
1514299938_1,T9,
1514299967_1,T9,
1514300036_1,T9,
1514300105_1,T9,
1514300233_1,T9,
1514300263_1,T9,
1514300322_1,T9,
1514300391_1,T9,
1514300623_1,T9,
1514300653_1,T9,
1514300683_1,T9,
1514300712_1,T9,
1514300781_1,T9,
1514300850_1,T9,
1514301013_1,T9,
1514301073_1,T9,
1514301102_1,T9,
1514301240_1,T9,
1514301368_1,T9,
1514301398_1,T9,
1514301457_1,T9,
1514301526_1,T9,
1514301595_1,T9,
1514301758_1,T9,
1514301788_1,T9,
1514301818_1,T9,
1514301847_1,T9,
1514301916_1,T9,
1514301985_1,T9,
1514302573_1,T9,
1514302990_1,T9,
1514304423_1,T9,
1514305926_1,T9,
1514309549_1,T9,
1514310267_1,T9,
1514313117_1,T9,
1514313835_1,T9,
1514315553_1,T9,
1514315913_1,T9,
1514316735_1,T9,
1514317135_1,T9,
1514319121_1,T9,
1514320339_1,T9,
1514320699_1,T9,
1514321059_1,T9,
1514321419_1,T9,
1514321779_1,T9,
1514322139_1,T9,
1514322629_1,T9,
1514322989_1,T9,
1514323349_1,T9,
1514323849_1,T9,
1514330211_1,T9,
1514331666_1,T9,
1514332405_1,T9,
1514335268_1,T9,
1514336805_1,T9,
1515946425_1,T10,
1515954189_1,T10,
1515961219_1,T10,
1515961613_1,T10,
1515968621_1,T10,
1515976013_1,T10,
1515984745_1,T10,
1515985140_1,T10,
1515985535_1,T10,
1516003468_1,T10,
1516003982_1,T10,
1516004476_1,T10,
1516004960_1,T10,
1516005474_1,T10,
1516005958_1,T10,
1516006462_1,T10,
1516006966_1,T10,
1516007480_1,T10,
1516007974_1,T10,
1516008478_1,T10,
1516008972_1,T10,
1516009490_1,T10,
1516011216_1,T10,
1516012157_1,T10,
1516012643_3,T10,
1516013097_1,T10,
1516013546_1,T10,
1516014925_3,T10,
1516015364_1,T10,
1516027101_1,T10,
1516027238_1,T10,
1516027693_1,T10,
1516027795_1,T10,
1516028189_1,T10,
1516035523_3,T10,
1521398470_1,T12,
1521400631_1,T12,
1521404063_1,T12,
1521405451_1,T12,
1521405896_1,T12,
1521406684_1,T12,
1521407494_1,T12,
1521407900_1,T12,
1521408363_1,T12,
1521408723_1,T12,
1521410563_1,T12,
1521412865_1,T12,
1521413628_1,T12,
1521414167_1,T12,
1525116645_1,T13,
1525117030_1,T13,
1525117426_1,T13,
1525117858_1,T13,
1525118253_1,T13,
1525118649_1,T13,
1526810578_1,T14,
1526810712_1,T14,
1526810847_1,T14,
1526810981_1,T14,
1526811116_3,T14,
1530490964_1,T15,
1530491557_1,T15,
1530492150_1,T15,
1530492713_1,T15,
1530493309_1,T15,
1530493889_1,T15,
1530496198_1,T15,
1530497617_1,T15,
1530499395_1,T15,
1530501191_1,T15,
1530502667_1,T15,
1530502987_1,T15,
1530504463_1,T15,
1530504651_1,T15,
1530602681_1,T15,
1532197383_1,T16,
1532197904_1,T16,
1532198443_1,T16,
1532198524_1,T16,
1536337343_1,T17,
1536347028_1,T17,
1536349138_3,T17,
1536355979_1,T17,
1536356460_1,T17,
1536356942_1,T17,
1536357418_1,T17,
1536358270_1,T17,
1536358718_1,T17,
1536359164_1,T17,
1536359596_1,T17,
1536360029_1,T17,
1536360595_1,T17,
1536360995_1,T17,
1536361385_1,T17,
1536361784_1,T17,
1536362183_1,T17,
