T20,1540489456_1,Plains,0,0,-80.053139,84.767525,69.06633,71.564072,109.52730757078636,36.934681,60.3921568627451,65.84787,0.157176,0.138467,0.125227,0.094253,0.074646,0.029185,0.031067,0.033645,
T20,1540489456_1,Plains,0,1,-80.260223,85.82251,69.332779,71.585335,109.61227225486334,36.99168,66.27450980392157,65.828926,0.155179,0.134604,0.122381,0.092215,0.072573,0.028327,0.031067,0.020187,
T20,1540489456_1,Plains,0,2,-80.435349,87.06562,69.603294,71.64444,109.70737701543348,37.182751,69.80392156862744,65.811188,0.15361,0.134401,0.122122,0.089159,0.07119,0.028327,0.030271,0.013458,
T20,1540489456_1,Plains,0,3,-80.605125,88.38475,69.877663,71.70858,109.80460659296361,37.366524,49.01960784313726,65.793243,0.15361,0.133994,0.119793,0.090177,0.071881,0.029185,0.031067,0.020187,
T20,1540489456_1,Plains,0,4,-80.726517,89.965057,70.159515,71.829025,109.91625902279509,37.623188,34.90196078431372,65.776924,0.152327,0.132977,0.119535,0.088649,0.070499,0.027469,0.029474,0.020187,
T20,1540489456_1,Plains,0,5,-80.865494,91.432182,70.432014,71.914146,110.01630226291783,37.903191,27.84313725490196,65.760078,0.150758,0.131961,0.1185,0.088649,0.069117,0.029185,0.029474,0.020187,
T20,1540489456_1,Plains,0,6,-80.999542,93.194588,70.739929,72.02887,110.13372909138177,38.157452,13.72549019607843,65.740692,0.149189,0.131148,0.117982,0.08763,0.067043,0.028327,0.030271,0.020187,
T20,1540489456_1,Null,0,7,-81.149803,94.751434,71.022964,72.09697,110.23256288317762,38.466328,392.15686274509807,65.721962,0.147763,0.129114,0.115912,0.087121,0.067043,0.02661,0.027881,0.013458,
T20,1540489456_1,Null,0,8,-81.286362,96.449409,71.315414,72.180504,110.33717661581363,38.657547,392.15686274509807,65.702881,0.146622,0.128708,0.114101,0.085592,0.06497,0.027469,0.028678,0.020187,
T20,1540489456_1,Null,0,9,-81.36834,98.227051,71.593834,72.302856,110.44390831112989,38.919685,392.15686274509807,65.687004,0.145195,0.127691,0.114101,0.084573,0.065661,0.028327,0.028678,0.013458,
T20,1540489456_1,Null,0,10,-81.445808,100.169121,71.892044,72.435944,110.55823478198445,39.312309,392.15686274509807,65.669449,0.144768,0.126268,0.113066,0.083554,0.062205,0.027469,0.029474,0.013458,
T20,1540489456_1,Labyrinth,0,11,-81.526695,102.080956,72.185638,72.552795,110.66703817230606,39.575233,18.431372549019606,65.651688,0.142058,0.125251,0.111773,0.083554,0.062896,0.028327,0.029474,0.013458,
T20,1540489456_1,Labyrinth,0,12,-81.571846,104.333527,72.514778,72.719612,110.7952817348334,40.051796,30.980392156862745,65.63224,0.141487,0.124031,0.110996,0.083045,0.061514,0.027469,0.028678,0.020187,
T20,1540489456_1,Labyrinth,0,13,-81.682495,106.10424,72.792557,72.777458,110.88694106145877,40.306919,37.254901960784316,65.613632,0.140203,0.121794,0.109703,0.082026,0.061514,0.02661,0.027881,0.020187,
T20,1540489456_1,Labyrinth,0,14,-81.671928,108.32505,73.102509,72.966087,111.01004140082316,40.744766,24.705882352941178,65.597221,0.13892,0.120574,0.107892,0.082026,0.062205,0.027469,0.029474,0.020187,
T20,1540489456_1,Labyrinth,0,15,-81.711914,110.305702,73.390762,73.081871,111.1130053569196,41.069897,12.156862745098039,65.580002,0.13678,0.120168,0.107892,0.081007,0.060823,0.027469,0.029474,0.020187,
T20,1540489456_1,Null,0,16,-81.674858,112.863831,73.74958,73.299171,111.25329607159763,41.639393,392.15686274509807,65.55954,0.135925,0.118744,0.106339,0.079478,0.058749,0.02661,0.027881,0.026916,
T20,1540489456_1,Labyrinth,0,17,-81.681664,114.906731,74.043755,73.428825,111.35790806125718,42.010223,12.156862745098039,65.542282,0.134641,0.117118,0.104269,0.079988,0.058749,0.02661,0.028678,0.020187,
T20,1540489456_1,Labyrinth,0,18,-81.709709,116.971619,74.343063,73.530739,111.45932828409397,42.355438,12.156862745098039,65.52327,0.133785,0.115898,0.104269,0.07846,0.060823,0.02661,0.027084,0.020187,
T20,1540489456_1,Null,0,19,-81.694763,119.063606,74.643707,73.664581,111.5647570535435,42.650867,392.15686274509807,65.505508,0.132216,0.115084,0.102458,0.07795,0.058749,0.025752,0.028678,0.013458,
T20,1540489456_1,Null,0,20,-81.558479,121.370041,74.978088,73.916946,111.6951066842206,43.313972,392.15686274509807,65.489258,0.130647,0.113661,0.101682,0.07795,0.057367,0.028327,0.029474,0.020187,
T20,1540489456_1,Null,0,21,-81.457161,123.675095,75.321251,74.126625,111.82057698524328,44.00209,392.15686274509807,65.4702,0.128936,0.112238,0.100906,0.07795,0.057367,0.027469,0.029474,0.020187,
T20,1540489456_1,Null,0,22,-81.380043,125.724731,75.631447,74.290955,111.92841541396685,44.480019,392.15686274509807,65.452759,0.12808,0.112238,0.099871,0.07795,0.058749,0.027469,0.027881,0.013458,
T20,1540489456_1,Null,0,23,-81.311813,127.809647,75.950356,74.439224,112.03585183866109,45.007351,392.15686274509807,65.433678,0.126369,0.110611,0.099095,0.076422,0.057367,0.02661,0.027881,0.020187,
T20,1540489456_1,Null,0,24,-81.153938,130.089035,76.316475,74.674568,112.16601508073742,45.568863,392.15686274509807,65.413277,0.124514,0.108781,0.098836,0.075912,0.056676,0.02661,0.029474,0.020187,
T20,1540489456_1,Null,0,25,-81.014481,132.064804,76.642464,74.871674,112.27763971461343,46.280415,392.15686274509807,65.395592,0.123659,0.108578,0.097025,0.075912,0.057367,0.027469,0.029474,0.020187,
T20,1540489456_1,Null,0,26,-80.823273,133.969376,76.976555,75.110992,112.39404880476047,46.955685,392.15686274509807,65.378883,0.121947,0.107358,0.095731,0.074893,0.055985,0.027469,0.027881,0.026916,
T20,1540489456_1,Null,0,27,-80.538536,135.977295,77.36142,75.439919,112.53165055630987,48.000843,392.15686274509807,65.360603,0.120521,0.105731,0.09599,0.075403,0.056676,0.027469,0.027084,0.026916,
T20,1540489456_1,Null,0,28,-80.369423,137.75914,77.692001,75.638374,112.63864299412313,48.799751,392.15686274509807,65.342529,0.11938,0.104308,0.094438,0.074384,0.055985,0.028327,0.029474,0.013458,
T20,1540489456_1,Null,0,29,-80.208664,139.525848,78.024727,75.820183,112.74327634058707,49.39983,392.15686274509807,65.323509,0.11724,0.103291,0.094438,0.073365,0.055985,0.028327,0.028678,0.020187,
T20,1540489456_1,Null,0,30,-79.997627,141.149216,78.358055,76.044144,112.84966955330542,50.113724,392.15686274509807,65.30629,0.115957,0.101055,0.092368,0.073365,0.054602,0.028327,0.029474,0.020187,
T20,1540489456_1,Null,0,31,-79.645622,142.914932,78.776237,76.405594,112.98822561154024,51.487469,392.15686274509807,65.285919,0.114103,0.101258,0.092368,0.072855,0.054602,0.028327,0.027881,0.020187,
T20,1540489456_1,Null,0,32,-79.379234,144.45488,79.137909,76.670731,113.10057713697066,52.463943,392.15686274509807,65.267487,0.112819,0.099835,0.090557,0.072855,0.054602,0.027469,0.029474,0.020187,
T20,1540489456_1,Null,0,33,-79.176826,145.93663,79.472351,76.863335,113.19854674581808,53.162792,392.15686274509807,65.248848,0.111678,0.098005,0.089263,0.072346,0.054602,0.027469,0.028678,0.013458,
T20,1540489456_1,Null,0,34,-78.746826,147.307739,79.895866,77.282227,113.33175551703049,54.826721,392.15686274509807,65.23053,0.109681,0.096581,0.087969,0.070308,0.053911,0.027469,0.029474,0.006729,
T20,1540489456_1,Plains,0,35,-78.384109,148.522278,80.275436,77.627632,113.44484131494417,56.37439,44.705882352941174,65.213791,0.108112,0.095362,0.087193,0.070817,0.053911,0.02661,0.028678,0.020187,
