CM_1616816546_1,T51,27,18,L,-73.921234,193.901306,76.706032,42.544117,98.82312981463053,22.754339,74.315002,0.084323,0.061241,0.057759,0.04037,0.029474,0.013046,0.012666,0.006846,
CM_1616816546_1,T51,27,19,L,-73.536545,193.63472,76.386734,42.727863,98.45890574679869,22.758398,74.341507,0.085628,0.062667,0.059209,0.041153,0.03052,0.013046,0.012867,0.006846,
CM_1616816546_1,T51,27,20,L,-73.106628,193.482727,76.058136,42.968281,98.09324813830008,22.779945,74.369514,0.086933,0.06389,0.060792,0.041807,0.031218,0.013263,0.013068,0.008558,
CM_1616816546_1,T51,28,18,L,-73.742592,195.602692,76.934326,43.052856,99.11368276082493,22.954901,74.304489,0.080409,0.061597,0.05855,0.0405,0.030346,0.013046,0.012867,0.01027,
CM_1616816546_1,T51,28,19,L,-73.359871,195.300659,76.615242,43.235527,98.75484692188412,22.95985,74.330994,0.081877,0.062973,0.060264,0.041676,0.031218,0.013263,0.013068,0.005135,
CM_1616816546_1,T51,28,20,L,-72.930763,195.110489,76.287018,43.475208,98.39448376062548,22.982983,74.359001,0.083018,0.064043,0.061253,0.04246,0.031915,0.013263,0.012867,0.005135,
CM_1616816546_1,T51,29,18,L,-73.547729,197.27948,77.164322,43.566776,99.39848858528099,23.162956,74.293983,0.083826,0.061852,0.059473,0.041284,0.030869,0.013481,0.01347,0.005135,
CM_1616816546_1,T51,29,19,L,-73.167229,196.943848,76.845451,43.748417,99.04501564221644,23.168852,74.320488,0.085126,0.063228,0.06066,0.042068,0.031915,0.013481,0.013068,0.01027,
CM_1616816546_1,T51,29,20,L,-72.739182,196.717178,76.517609,43.987427,98.68993648077566,23.193663,74.348495,0.085938,0.064196,0.061847,0.042721,0.032438,0.013263,0.013269,0.003423,
CM_1616816546_1,T51,21,14,L,-76.239883,183.232513,76.648926,38.800636,98.59435485896391,21.674772,74.272064,0.078672,0.058591,0.055715,0.038671,0.029299,0.012611,0.012465,0.005135,
CM_1616816546_1,T51,21,15,L,-75.853142,183.230209,76.333405,38.983162,98.17972670539471,21.675325,74.298035,0.079951,0.059356,0.05611,0.038932,0.028602,0.012393,0.012063,0.006846,
CM_1616816546_1,T51,21,16,L,-75.461594,183.187332,76.008232,39.161415,97.75772337620198,21.672918,74.324699,0.08171,0.060426,0.056902,0.039063,0.029125,0.012176,0.012264,0.006846,
CM_1616816546_1,T51,22,14,L,-76.159729,185.226334,76.867027,39.285873,98.89874259109644,21.834549,74.261536,0.079415,0.058184,0.055319,0.03841,0.028776,0.012393,0.012264,0.005135,
CM_1616816546_1,T51,22,15,L,-75.772995,185.170792,76.551697,39.467136,98.49003725007205,21.835718,74.287506,0.080055,0.05905,0.055517,0.038671,0.028253,0.012393,0.012264,0.006846,
CM_1616816546_1,T51,22,16,L,-75.381798,185.07692,76.226707,39.644009,98.07406986366487,21.833843,74.314171,0.081656,0.059967,0.056374,0.038932,0.028602,0.012828,0.012063,0.006846,
CM_1616816546_1,T51,23,14,L,-76.061867,187.208893,77.086571,39.775383,99.19678586594148,21.999735,74.251007,0.080077,0.057878,0.05466,0.038149,0.028427,0.012611,0.012063,0.003423,
CM_1616816546_1,T51,23,15,L,-75.67556,187.101196,76.771431,39.955429,98.79395960046105,22.001556,74.276978,0.081682,0.05854,0.054792,0.038279,0.027904,0.012176,0.011862,0.005135,
CM_1616816546_1,T51,23,16,L,-75.28511,186.957413,76.446617,40.130962,98.38399575314672,22.000242,74.303635,0.082805,0.05961,0.055979,0.038671,0.028427,0.012828,0.012264,0.005135,
CM_1616816546_1,T51,23,9,L,-78.035286,187.938538,78.709709,38.915028,101.35842672936056,21.995693,74.11824,0.074139,0.053802,0.051231,0.036189,0.027555,0.011959,0.011661,0.005135,
CM_1616816546_1,T51,23,10,L,-77.652466,187.673523,78.379906,39.054775,100.90900588445757,21.98805,74.144745,0.074942,0.054363,0.051693,0.03645,0.027381,0.011959,0.011862,0.0,
CM_1616816546_1,T51,23,11,L,-77.240952,187.607056,78.054062,39.249718,100.4681072795282,21.996262,74.171669,0.076386,0.055229,0.052352,0.036842,0.027381,0.011959,0.012063,0.003423,
CM_1616816546_1,T51,24,9,L,-77.913666,190.214096,78.929924,39.41478,101.61823469087537,22.163391,74.107712,0.072486,0.053598,0.051231,0.036189,0.027904,0.012176,0.011661,0.005135,
CM_1616816546_1,T51,24,10,L,-77.53315,189.882034,78.600204,39.553192,101.17564578839584,22.156069,74.134224,0.073451,0.054159,0.051891,0.036581,0.02773,0.011959,0.012063,0.001712,
CM_1616816546_1,T51,24,11,L,-77.122131,189.747238,78.274582,39.747131,100.7412399927873,22.165161,74.161148,0.074736,0.054923,0.052352,0.036842,0.027381,0.011741,0.012063,0.005135,
CM_1616816546_1,T51,25,9,L,-77.771935,192.457199,79.151672,39.918785,101.87223366331283,22.336849,74.097198,0.070204,0.053344,0.051099,0.035928,0.02773,0.011959,0.011862,0.003423,
CM_1616816546_1,T51,25,10,L,-77.394234,192.061386,78.822021,40.055904,101.43641445668277,22.329866,74.123703,0.072302,0.054312,0.051957,0.036581,0.027904,0.011959,0.012063,0.005135,
CM_1616816546_1,T51,25,11,L,-76.984238,191.860886,78.496628,40.248894,101.0084509323692,22.339888,74.150627,0.073432,0.054923,0.052418,0.036711,0.02773,0.012176,0.012063,0.006846,
CM_1616816546_1,T51,24,3,L,-80.262146,192.392853,80.924141,38.559357,104.40927182484336,22.182087,73.947456,0.063807,0.0483,0.046418,0.033053,0.025637,0.013698,0.011661,0.006846,
