0.064066,0.064210,0.055163,0.057855,0.046693,0.050192,0.040704,0.034410,0.034485,0.041291,0.033791,0.036806,0.032047,0.028763,0.027292,0.019290,0.016236,0.011206,0.006613,0.003072,0.001894,
0.064574,0.067062,0.062929,0.059028,0.050563,0.047999,0.042964,0.040363,0.038877,0.039232,0.037435,0.035133,0.031273,0.028233,0.026406,0.021627,0.016977,0.011728,0.006685,0.003485,0.001916,
0.058207,0.064884,0.067312,0.062315,0.054272,0.049924,0.045198,0.043374,0.041084,0.041833,0.038776,0.036562,0.032759,0.030585,0.027648,0.022979,0.018194,0.012960,0.006905,0.004192,0.002293,
0.052645,0.062559,0.064474,0.065298,0.060320,0.054783,0.048936,0.046190,0.044340,0.043425,0.040544,0.038307,0.035600,0.033209,0.029517,0.025349,0.020761,0.014573,0.008021,0.004591,0.002780,
0.050088,0.056951,0.058344,0.062306,0.063632,0.060483,0.055153,0.049797,0.046958,0.044933,0.043286,0.040321,0.038718,0.036284,0.032818,0.029228,0.023290,0.016612,0.009413,0.005338,0.003294,
0.050357,0.054480,0.054974,0.057363,0.062371,0.064415,0.060221,0.054457,0.051070,0.047735,0.046137,0.043080,0.042309,0.040370,0.037195,0.033243,0.026813,0.019247,0.010890,0.006532,0.003857,
0.052108,0.053748,0.054027,0.054596,0.060422,0.063838,0.065306,0.060496,0.056252,0.052945,0.050826,0.047305,0.047509,0.045838,0.043246,0.038656,0.031732,0.022878,0.013284,0.008113,0.004672,
0.054028,0.053710,0.053216,0.053350,0.058055,0.062240,0.065719,0.065372,0.062518,0.059526,0.057447,0.054034,0.054738,0.053728,0.051163,0.045794,0.039001,0.027995,0.016209,0.010108,0.005751,
0.054853,0.054011,0.053565,0.053478,0.056729,0.060224,0.065251,0.066266,0.068020,0.067848,0.065936,0.063698,0.064332,0.063737,0.061037,0.055531,0.047964,0.034396,0.020384,0.012800,0.006959,
0.058847,0.055088,0.055450,0.055111,0.058162,0.060280,0.065495,0.067224,0.072071,0.075637,0.077140,0.076957,0.077221,0.078263,0.074917,0.069838,0.060720,0.043677,0.026139,0.017090,0.008643,
0.058279,0.056765,0.056612,0.057813,0.060405,0.063551,0.068005,0.070560,0.077133,0.082024,0.088153,0.093337,0.094501,0.095983,0.093305,0.088880,0.077484,0.055649,0.034426,0.022616,0.011124,
0.060165,0.060052,0.059259,0.061165,0.064128,0.068309,0.072684,0.077043,0.084123,0.089511,0.100270,0.110524,0.117140,0.120395,0.117349,0.114553,0.099554,0.073219,0.045511,0.031051,0.013930,
0.063698,0.063356,0.062492,0.064549,0.068676,0.072530,0.077799,0.085405,0.093374,0.100746,0.116048,0.129960,0.141593,0.150626,0.151178,0.149810,0.133978,0.098183,0.065136,0.042449,0.017217,
0.064891,0.066105,0.066975,0.068308,0.076023,0.079743,0.086410,0.096092,0.106025,0.119530,0.138208,0.154709,0.174031,0.189019,0.196814,0.200274,0.181584,0.136589,0.092880,0.061266,0.018692,
0.068076,0.072562,0.072818,0.074361,0.083958,0.088476,0.098610,0.111517,0.124960,0.143561,0.167473,0.188103,0.215269,0.239607,0.262577,0.271573,0.253303,0.189269,0.139880,0.077818,0.014147,
0.069453,0.074921,0.075677,0.079800,0.089245,0.097118,0.109166,0.125821,0.141981,0.167540,0.196780,0.226573,0.267041,0.303095,0.342620,0.369146,0.343845,0.274223,0.197559,0.073815,0.009287,
0.086638,0.080463,0.079839,0.091456,0.098289,0.111076,0.124590,0.148115,0.172889,0.205235,0.246185,0.294343,0.348543,0.404830,0.470283,0.502238,0.478670,0.370309,0.221708,0.027004,0.008159,
0.068566,0.074047,0.083114,0.096418,0.106113,0.120496,0.142270,0.164940,0.199783,0.241342,0.287497,0.354064,0.423631,0.516156,0.593745,0.648854,0.568609,0.418873,0.084919,0.015639,0.007424,
nan,nan,nan,nan,nan,nan,nan,0.202191,0.234346,0.270533,0.331083,0.409098,0.498199,0.618016,0.700806,0.688032,0.583654,0.213434,0.033325,0.012493,0.003557,
nan,0.068281,0.067678,0.057352,0.052152,0.048248,0.044071,0.040441,0.036387,0.039085,0.037458,0.034874,0.029137,0.026108,0.024095,0.020753,0.016336,0.011290,0.006209,0.003387,0.001787,
0.060685,0.067083,0.066362,0.056697,0.051861,0.049212,0.045540,0.043220,0.042619,0.040786,0.038460,0.036479,0.032856,0.029949,0.026690,0.022245,0.017428,0.012217,0.006741,0.003736,0.002066,
0.056744,0.064938,0.066321,0.060675,0.054675,0.051213,0.046391,0.044135,0.042744,0.040697,0.037987,0.036197,0.035209,0.032112,0.028283,0.024225,0.019104,0.013145,0.007491,0.004150,0.002433,
0.052538,0.058176,0.062371,0.063334,0.060348,0.055575,0.049143,0.045922,0.043673,0.041010,0.038927,0.038036,0.036576,0.033745,0.029845,0.026265,0.020584,0.014220,0.008427,0.004835,0.002780,
0.051770,0.054058,0.056047,0.060910,0.063253,0.060071,0.053564,0.048428,0.045225,0.043302,0.041997,0.041047,0.039192,0.036272,0.032745,0.028925,0.022811,0.015894,0.009406,0.005550,0.003175,
0.050554,0.052066,0.053749,0.056914,0.060997,0.062769,0.058746,0.053560,0.048574,0.047055,0.045984,0.044292,0.042566,0.040399,0.036990,0.032961,0.026115,0.018492,0.010894,0.006488,0.003759,
0.050800,0.051298,0.051768,0.053309,0.056768,0.061426,0.062591,0.058930,0.053322,0.051737,0.050394,0.048476,0.047211,0.045822,0.043050,0.038529,0.031075,0.022088,0.013195,0.007942,0.004556,
